"","t","w","A","a","n","x"
"99",99,0.252839595804746,3.99433527973363,5.6291453796097e-100,0,0
"100",100,0.249352208777296,3.99496958851021,5.33934269742911e-101,0,0
"101",101,0.245912922871984,3.9955317919568,5.06445979239681e-102,0,0
"102",102,0.242521074635649,3.99603019594978,4.80372855654195e-103,0,0
"103",103,0.239176009766059,3.99647213836606,4.55642042604028e-104,0,0
"104",104,0.2358770829857,3.99686410306627,4.32184434538123e-105,0,0
"105",105,0.232623657917293,3.99721182033372,4.09934483634468e-106,0,0
"106",106,0.229415106961036,3.99752035539169,3.88830016639192e-107,0,0
"107",107,0.226250811173541,3.99779418642527,3.6881206113523e-108,0,0
"108",108,0.22313016014843,3.99803727336283,3.49824680755129e-109,0,0
"109",109,0.220052551898591,3.99825311852042,3.31814818877511e-110,0,0
"110",110,0.217017392740051,3.9984448200801,3.14732150370442e-111,0,0
"111",111,0.214024097177447,3.99861511925623,2.98528940967429e-112,0,0
"112",112,0.21107208779109,3.99876644190135,2.83159913883093e-113,0,0
"113",113,0.20816079512557,3.99890093521299,2.68582123295806e-114,0,0
"114",114,0.205289657579909,3.9990205001235,2.5475483434377e-115,0,0
"115",115,0.202458121299228,3.99912681988531,2.41639409299193e-116,0,0
"116",116,0.199665640067902,3.9992213853026,2.29199199602514e-117,0,0
"117",117,0.196911675204194,3.99930551700672,2.17399443454972e-118,0,0
"118",118,0.194195695456343,3.99938038512481,2.06207168683382e-119,0,0
"119",119,0.191517176900079,3.99944702664992,1.95591100605664e-120,0,0
"120",120,0.188875602837562,3.99950636078365,1.85521574639699e-121,0,0
"121",121,0.186270463697701,3.99955920249057,1.75970453411297e-122,0,0
"122",122,0.183701256937862,3.99960627447469,1.66911048129662e-123,0,0
"123",123,0.181167486946922,3.99964821776388,1.58318044010642e-124,0,0
"124",124,0.178668664949665,3.99968560106543,1.50167429539383e-125,0,0
"125",125,0.176204308912494,3.99971892903715,1.42436429374719e-126,0,0
"126",126,0.173773943450445,3.99974864960099,1.35103440707818e-127,0,0
"127",127,0.171377099735484,3.99977516041114,1.28147972897237e-128,0,0
"128",128,0.169013315406066,3.99979881457563,1.21550590211733e-129,0,0
"129",129,0.166682134477947,3.99981992571835,1.15292857520801e-130,0,0
"130",130,0.164383107256217,3.99983877245846,1.09357288781215e-131,0,0
"131",131,0.16211579024856,3.99985560237513,1.03727298175609e-132,0,0
"132",132,0.159879746079694,3.99987063551716,9.8387153766562e-134,0,0
"133",133,0.157674543407004,3.99988406751063,9.33219335366947e-135,0,0
"134",134,0.155499756837335,3.99989607231095,8.85174836919319e-136,0,0
"135",135,0.153354966844928,3.99990680464061,8.3960379111418e-137,0,0
"136",136,0.151239759690496,3.99991640214892,7.96378858335708e-138,0,0
"137",137,0.149153727341407,3.99992498732583,7.55379254734494e-139,0,0
"138",138,0.147096467392977,3.99993266919818,7.1649041472006e-140,0,0
"139",139,0.145067582990843,3.99993954483347,6.79603670829116e-141,0,0
"140",140,0.143066682754408,3.99994570067323,6.4461595007501e-142,0,0
"141",141,0.141093380701341,3.9999512137155,6.11429485929883e-143,0,0
"142",142,0.139147296173122,3.99995615256388,5.7995154513471e-144,0,0
"143",143,0.137228053761606,3.99996057835819,5.50094168573853e-145,0,0
"144",144,0.135335283236613,3.99996454560048,5.21773925490052e-146,0,0
"145",145,0.133468619474501,3.99996810288815,4.94911680353047e-147,0,0
"146",146,0.131627702387739,3.99997129356492,4.69432371730402e-148,0,0
"147",147,0.129812176855438,3.99997415629885,4.45264802542608e-149,0,0
"148",148,0.128021692654853,3.9999767255958,4.22341441116401e-150,0,0
"149",149,0.126255904393818,3.99997903225556,4.00598232480345e-151,0,0
"150",150,0.124514471444123,3.99998110377723,3.79974419375405e-152,0,0
"151",151,0.122797057875801,3.99998296471948,3.6041237248035e-153,0,0
"152",152,0.12110333239233,3.99998463702092,3.41857429377581e-154,0,0
"153",153,0.11943296826672,3.99998614028488,3.24257741809403e-155,0,0
"154",154,0.117785643278489,3.99998749203277,3.07564130797939e-156,0,0
"155",155,0.116161039651506,3.9999887079295,2.91729949223832e-157,0,0
"156",156,0.114558843992688,3.99998980198404,2.76710951479749e-158,0,0
"157",157,0.112978747231545,3.99999078672792,2.62465169834449e-159,0,0
"158",158,0.111420444560561,3.99999167337418,2.48952797161942e-160,0,0
"159",159,0.109883635376397,3.99999247195892,2.36136075708055e-161,0,0
"160",160,0.108368023221896,3.99999319146734,2.23979191583571e-162,0,0
"161",161,0.106873315728904,3.99999383994609,2.12448174689127e-163,0,0
"162",162,0.105399224561864,3.99999442460331,2.01510803792242e-164,0,0
"163",163,0.103945465362201,3.99999495189793,1.91136516491208e-165,0,0
"164",164,0.102511757693461,3.99999542761912,1.81296323814279e-166,0,0
"165",165,0.101097824987219,3.99999585695731,1.71962729215501e-167,0,0
"166",166,0.0997033944897261,3.99999624456745,1.63109651740852e-168,0,0
"167",167,0.098328197209294,3.99999659462543,1.54712353149975e-169,0,0
"168",168,0.0969719678644051,3.99999691087856,1.46747368789873e-170,0,0
"169",169,0.0956344448325386,3.99999719669046,1.39192442027403e-171,0,0
"170",170,0.094315370099703,3.99999745508134,1.32026462057348e-172,0,0
"171",171,0.0930144892106635,3.99999768876375,1.25229404912293e-173,0,0
"172",172,0.0917315512198565,3.99999790017477,1.18782277509451e-174,0,0
"173",173,0.0904663086429816,3.99999809150455,1.12667064578115e-175,0,0
"174",174,0.0892185174092601,3.99999826472197,1.06866678319408e-176,0,0
"175",175,0.0879879368143533,3.99999842159752,1.01364910657682e-177,0,0
"176",176,0.0867743294739292,3.99999856372378,9.6146387950132e-179,0,0
"177",177,0.0855774612778704,3.99999869253372,9.11965280280819e-180,0,0
"178",178,0.0843971013451127,3.99999880931712,8.65014994498846e-181,0,0
"179",179,0.0832330219791077,3.9999989152352,8.20481828515918e-182,0,0
"180",180,0.0820849986238988,3.9999990113338,7.7824134287388e-183,0,0
"181",181,0.0809528098208036,3.99999909855509,7.38175504573518e-184,0,0
"182",182,0.0798362371656933,3.99999917774816,7.00172357253801e-185,0,0
"183",183,0.0787350652668618,3.99999924967841,6.64125708351135e-186,0,0
"184",184,0.0776490817034759,3.99999931503606,6.29934832364452e-187,0,0
"185",185,0.0765780769845977,3.9999993744437,5.97504189396966e-188,0,0
"186",186,0.0755218445087738,3.99999942846309,5.66743158188107e-189,0,0
"187",187,0.0744801805241801,3.99999947760129,5.37565782889657e-190,0,0
"188",188,0.0734528840893181,3.99999952231613,5.09890532878485e-191,0,0
"189",189,0.0724397570342515,3.9999995630211,4.8364007493474e-192,0,0
"190",190,0.071440603922379,3.99999960008977,4.58741057148877e-193,0,0
"191",191,0.0704552320127335,3.99999963385978,4.35123903953711e-194,0,0
"192",192,0.0694834512228015,3.99999966463636,4.12722621708729e-195,0,0
"193",193,0.0685250740918556,3.99999969269555,3.91474614293421e-196,0,0
"194",194,0.0675799157447922,3.99999971828707,3.71320508194333e-197,0,0
"195",195,0.0666477938564683,3.9999997416369,3.52203986597082e-198,0,0
"196",196,0.0657285286165305,3.9999997629496,3.34071632019733e-199,0,0
"197",197,0.0648219426947285,3.99999978241041,3.16872777047812e-200,0,0
"198",198,0.0639278612067076,3.99999980018714,3.00559362753859e-201,0,0
"199",199,0.0630461116802723,3.99999981643183,2.85085804405896e-202,0,0
"200",200,0.0621765240221163,3.9999998312823,2.70408864089572e-203,0,0
"201",201,0.0613189304850102,3.99999984486352,2.56487529888039e-204,0,0
"202",202,0.0604731656354425,3.99999985728884,2.4328290128195e-205,0,0
"203",203,0.059639066321707,3.99999986866112,2.30758080449365e-206,0,0
"204",204,0.0588164716424299,3.99999987907369,2.18878069161807e-207,0,0
"205",205,0.0580052229155311,3.99999988861132,2.07609670988371e-208,0,0
"206",206,0.0572051636476141,3.99999989735099,1.96921398534617e-209,0,0
"207",207,0.0564161395037774,3.99999990536265,1.86783385457037e-210,0,0
"208",208,0.0556379982778428,3.99999991270985,1.7716730300724e-211,0,0
"209",209,0.0548705898629943,3.99999991945041,1.68046280872658e-212,0,0
"210",210,0.0541137662228216,3.99999992563689,1.59394832092569e-213,0,0
"211",211,0.0533673813627632,3.99999993131711,1.51188781839635e-214,0,0
"212",212,0.0526312913019437,3.9999999365346,1.43405199867946e-215,0,0
"213",213,0.0519053540453991,3.99999994132899,1.36022336438817e-216,0,0
"214",214,0.0511894295566852,3.99999994573636,1.29019561545273e-217,0,0
"215",215,0.0504833797308643,3.99999994978961,1.22377307265428e-218,0,0
"216",216,0.0497870683678639,3.99999995351869,1.16077013083646e-219,0,0
"217",217,0.0491003611462033,3.99999995695093,1.10101074026715e-220,0,0
"218",218,0.0484231255970822,3.99999996011124,1.04432791470098e-221,0,0
"219",219,0.0477552310788269,3.99999996302236,9.90563264768025e-223,0,0
"220",220,0.0470965487516894,3.99999996570502,9.39566555384897e-224,0,0
"221",221,0.0464469515529929,3.99999996817819,8.91195285951348e-225,0,0
"222",222,0.0458063141726215,3.99999997045914,8.4531429215948e-226,0,0
"223",223,0.045174513028847,3.99999997256368,8.01795368302803e-227,0,0
"224",224,0.0445514262444897,3.99999997450626,7.60516909029784e-228,0,0
"225",225,0.0439369336234074,3.99999997630008,7.21363569540832e-229,0,0
"226",226,0.0433309166273095,3.99999997795721,6.84225943279208e-230,0,0
"227",227,0.0427332583528899,3.99999997948871,6.49000256215214e-231,0,0
"228",228,0.0421438435092764,3.99999998090468,6.15588076869422e-232,0,0
"229",229,0.0415625583957903,3.99999998221439,5.83896041264628e-233,0,0
"230",230,0.040989290880013,3.9999999834263,5.53835592037991e-234,0,0
"231",231,0.0404239303761553,3.9999999845482,5.25322730984328e-235,0,0
"232",232,0.0398663678237249,3.99999998558719,4.98277784339115e-236,0,0
"233",233,0.0393164956664882,3.99999998654981,4.72625180145317e-237,0,0
"234",234,0.038774207831722,3.99999998744203,4.48293237081929e-238,0,0
"235",235,0.0382393997097519,3.99999998826936,4.25213964164169e-239,0,0
"236",236,0.0377119681337726,3.99999998903683,4.03322870755606e-240,0,0
"237",237,0.0371918113599463,3.99999998974908,3.82558786361351e-241,0,0
"238",238,0.0366788290477763,3.99999999041034,3.62863689698746e-242,0,0
"239",239,0.0361729222407505,3.99999999102453,3.44182546567933e-243,0,0
"240",240,0.0356739933472524,3.99999999159524,3.26463156069255e-244,0,0
"241",241,0.0351819461217354,3.99999999212577,3.09656004737774e-245,0,0
"242",242,0.0346966856461565,3.99999999261915,2.93714128187314e-246,0,0
"243",243,0.034218118311666,3.99999999307817,2.78592979877423e-247,0,0
"244",244,0.0337461518005504,3.99999999350541,2.64250306636541e-248,0,0
"245",245,0.0332806950684233,3.99999999390324,2.50646030593555e-249,0,0
"246",246,0.0328216583266632,3.99999999427383,2.37742137187809e-250,0,0
"247",247,0.0323689530250925,3.99999999461919,2.25502568944654e-251,0,0
"248",248,0.0319224918348957,3.99999999494118,2.13893124719694e-252,0,0
"249",249,0.0314821886317737,3.99999999524151,2.02881364130193e-253,0,0
"250",250,0.0310479584793296,3.99999999552174,1.92436516906606e-254,0,0
"251",251,0.0306197176126845,3.99999999578333,1.82529396910908e-255,0,0
"252",252,0.0301973834223185,3.99999999602762,1.73132320581489e-256,0,0
"253",253,0.0297808744381353,3.99999999625586,1.64219029576711e-257,0,0
"254",254,0.029370110313746,3.99999999646918,1.55764617400963e-258,0,0
"255",255,0.0289650118109702,3.99999999666865,1.47745459808206e-259,0,0
"256",256,0.0285655007845504,3.99999999685524,1.40139148788505e-260,0,0
"257",257,0.0281715001670775,3.99999999702985,1.32924429953116e-261,0,0
"258",258,0.0277829339541243,3.99999999719332,1.26081143143137e-262,0,0
"259",259,0.0273997271895835,3.99999999734643,1.19590166095781e-263,0,0
"260",260,0.0270218059512091,3.99999999748989,1.13433361010853e-264,0,0
"261",261,0.0266490973363555,3.99999999762436,1.07593523868118e-265,0,0
"262",262,0.0262815294479151,3.99999999775047,1.02054336353937e-266,0,0
"263",263,0.0259190313804487,3.99999999786877,9.68003202628512e-268,0,0
"264",264,0.0255615332065074,3.9999999979798,9.18167942466765e-269,0,0
"265",265,0.0252089659631435,3.99999999808405,8.70898327902725e-270,0,0
"266",266,0.0248612616386073,3.99999999818196,8.26062272993392e-271,0,0
"267",267,0.024518353159227,3.99999999827397,7.83534491915143e-272,0,0
"268",268,0.0241801743764704,3.99999999836046,7.43196148876336e-273,0,0
"269",269,0.023846660054184,3.9999999984418,7.04934526053303e-274,0,0
"270",270,0.0235177458560091,3.99999999851832,6.68642708621842e-275,0,0
"271",271,0.0231933683329709,3.99999999859034,6.34219286004084e-276,0,0
"272",272,0.0228734649112389,3.99999999865816,6.01568068495933e-277,0,0
"273",273,0.0225579738800561,3.99999999872203,5.70597818483239e-278,0,0
"274",274,0.0222468343798347,3.99999999878222,5.41221995495647e-279,0,0
"275",275,0.0219399863904162,3.99999999883895,5.13358514385723e-280,0,0
"276",276,0.0216373707194931,3.99999999889245,4.86929515957628e-281,0,0
"277",277,0.0213389289911905,3.99999999894293,4.61861149404409e-282,0,0
"278",278,0.0210446036348052,3.99999999899056,4.38083365945975e-283,0,0
"279",279,0.0207543378736997,3.99999999903553,4.15529723091107e-284,0,0
"280",280,0.0204680757143505,3.99999999907801,3.94137198976566e-285,0,0
"281",281,0.0201857619355458,3.99999999911814,3.7384601626448e-286,0,0
"282",282,0.0199073420777337,3.99999999915607,3.54599475105956e-287,0,0
"283",283,0.0196327624325166,3.99999999919193,3.36343794704137e-288,0,0
"284",284,0.0193619700322904,3.99999999922586,3.19027963033999e-289,0,0
"285",285,0.0190949126400273,3.99999999925795,3.02603594298958e-290,0,0
"286",286,0.0188315387391983,3.99999999928834,2.87024793725965e-291,0,0
"287",287,0.0185717975238361,3.9999999993171,2.72248029321298e-292,0,0
"288",288,0.0183156388887342,3.99999999934435,2.58232010228687e-293,0,0
"289",289,0.0180630134197813,3.99999999937018,2.44937571349877e-294,0,0
"290",290,0.0178138723844292,3.99999999939465,2.32327563905209e-295,0,0
"291",291,0.017568167722292,3.99999999941786,2.2036675162843e-296,0,0
"292",292,0.0173258520358751,3.99999999943987,2.09021712305645e-297,0,0
"293",293,0.0170868785814321,3.99999999946075,1.98260744383308e-298,0,0
"294",294,0.0168512012599475,3.99999999948057,1.88053778384255e-299,0,0
"295",295,0.0166187746082443,3.99999999949939,1.78372292884278e-300,0,0
"296",296,0.0163895537902136,3.99999999951727,1.69189234814432e-301,0,0
"297",297,0.0161634945881659,3.99999999953425,1.60478943866376e-302,0,0
"298",298,0.015940553394301,3.99999999955038,1.52217080789532e-303,0,0
"299",299,0.015720687202296,3.99999999956572,1.44380559379676e-304,0,0
"300",300,0.0155038535990093,3.9999999995803,1.36947481968933e-305,0,0
"301",301,0.0152900107562988,3.99999999959417,1.29897078236915e-306,0,0
"302",302,0.0150791174229529,3.99999999960736,1.23209647172008e-307,0,0
"303",303,0.0148711329167333,3.99999999961992,1.16866502020648e-308,0,0
"304",304,0.0146660171165271,3.99999999963187,1.10849918070742e-309,0,0
"305",305,0.0144637304546071,3.99999999964324,1.05143083123336e-310,0,0
"306",306,0.0142642339089993,3.99999999965408,9.9730050514121e-312,0,0
"307",307,0.014067488995955,3.99999999966439,9.45956945535075e-313,0,0
"308",308,0.0138734577625275,3.99999999967422,8.97256682583783e-314,0,0
"309",309,0.0136821027792508,3.99999999968359,8.51063632866078e-315,0,0
"310",310,0.0134933871329188,3.99999999969251,8.07248720457296e-316,0,0
"311",311,0.0133072744194653,3.99999999970102,7.65689499339197e-317,0,0
"312",312,0.013123728736941,3.99999999970913,7.26270076533236e-318,0,0
"313",313,0.0129427146785878,3.99999999971686,6.88880670652908e-319,0,0
"314",314,0.0127641973260093,3.99999999972423,6.53401816625049e-320,0,0
"315",315,0.012588142242434,3.99999999973126,6.19558319884923e-321,0,0
"316",316,0.0124145154660731,3.99999999973796,5.87938118551083e-322,0,0
"317",317,0.0122432835035687,3.99999999974435,5.43472210425371e-323,0,0
"318",318,0.0120744133235329,3.99999999975045,4.94065645841247e-324,0,0
"319",319,0.0119078723501757,3.99999999975626,0,0,0
"320",320,0.0117436284570214,3.99999999976181,0,0,0
"321",321,0.0115816499607108,3.99999999976709,0,0,0
"322",322,0.0114219056148899,3.99999999977214,0,0,0
"323",323,0.0112643646041817,3.99999999977694,0,0,0
"324",324,0.0111089965382423,3.99999999978153,0,0,0
"325",325,0.0109557714458981,3.99999999978589,0,0,0
"326",326,0.0108046597693645,3.99999999979006,0,0,0
"327",327,0.0106556323585439,3.99999999979402,0,0,0
"328",328,0.0105086604654028,3.9999999997978,0,0,0
"329",329,0.0103637157384257,3.99999999980139,0,0,0
"330",330,0.0102207702171463,3.99999999980481,0,0,0
"331",331,0.010079796326754,3.99999999980806,0,0,0
"332",332,0.00994076687277394,3.99999999981115,0,0,0
"333",333,0.00980365503582183,3.99999999981409,0,0,0
"334",334,0.00966843436642982,3.99999999981688,0,0,0
"335",335,0.00953507877994455,3.99999999981952,0,0,0
"336",336,0.00940356255149521,3.99999999982202,0,0,0
"337",337,0.00927386031103116,3.99999999982439,0,0,0
"338",338,0.00914594703842787,3.99999999982663,0,0,0
"339",339,0.00901979805866051,3.99999999982874,0,0,0
"340",340,0.00889538903704395,3.99999999983073,0,0,0
"341",341,0.00877269597453856,3.99999999983261,0,0,0
"342",342,0.00865169520312063,3.99999999983436,0,0,0
"343",343,0.00853236338121677,3.99999999983601,0,0,0
"344",344,0.00841467748920116,3.99999999983755,0,0,0
"345",345,0.00829861482495501,3.99999999983898,0,0,0
"346",346,0.00818415299948721,3.9999999998403,0,0,0
"347",347,0.00807126993261535,3.99999999984153,0,0,0
"348",348,0.00795994384870644,3.99999999984266,0,0,0
"349",349,0.00785015327247626,3.99999999984369,0,0,0
"350",350,0.00774187702484662,3.99999999984462,0,0,0
"351",351,0.00763509421885996,3.99999999984546,0,0,0
"352",352,0.00752978425565002,3.99999999984621,0,0,0
"353",353,0.00742592682046835,3.99999999984687,0,0,0
"354",354,0.0073235018787654,3.99999999984743,0,0,0
"355",355,0.00722248967232589,3.99999999984791,0,0,0
"356",356,0.00712287071545722,3.9999999998483,0,0,0
"357",357,0.00702462579123074,3.99999999984861,0,0,0
"358",358,0.00692773594777462,3.99999999984882,0,0,0
"359",359,0.00683218249461799,3.99999999984895,0,0,0
"360",360,0.00673794699908547,3.99999999984899,0,0,0
"361",361,0.0066450112827414,3.99999999984895,0,0,0
"362",362,0.00655335741788319,3.99999999984882,0,0,0
"363",363,0.00646296772408293,3.99999999984861,0,0,0
"364",364,0.00637382476477682,3.9999999998483,0,0,0
"365",365,0.00628591134390152,3.99999999984791,0,0,0
"366",366,0.00619921050257699,3.99999999984743,0,0,0
"367",367,0.00611370551583506,3.99999999984687,0,0,0
"368",368,0.00602937988939307,3.99999999984621,0,0,0
"369",369,0.00594621735647209,3.99999999984546,0,0,0
"370",370,0.00586420187465897,3.99999999984462,0,0,0
"371",371,0.0057833176228117,3.99999999984369,0,0,0
"372",372,0.0057035489980074,3.99999999984266,0,0,0
"373",373,0.00562488061253253,3.99999999984153,0,0,0
"374",374,0.00554729729091446,3.9999999998403,0,0,0
"375",375,0.00547078406699409,3.99999999983898,0,0,0
"376",376,0.0053953261810388,3.99999999983755,0,0,0
"377",377,0.00532090907689523,3.99999999983601,0,0,0
"378",378,0.00524751839918138,3.99999999983436,0,0,0
"379",379,0.00517513999051732,3.99999999983261,0,0,0
"380",380,0.00510375988879423,3.99999999983073,0,0,0
"381",381,0.005033364324481,3.99999999982874,0,0,0
"382",382,0.0049639397179681,3.99999999982663,0,0,0
"383",383,0.00489547267694793,3.99999999982439,0,0,0
"384",384,0.00482794999383144,3.99999999982202,0,0,0
"385",385,0.00476135864320031,3.99999999981952,0,0,0
"386",386,0.0046956857792943,3.99999999981688,0,0,0
"387",387,0.00463091873353325,3.99999999981409,0,0,0
"388",388,0.00456704501207321,3.99999999981115,0,0,0
"389",389,0.00450405229339641,3.99999999980806,0,0,0
"390",390,0.00444192842593429,3.99999999980481,0,0,0
"391",391,0.0043806614257235,3.99999999980139,0,0,0
"392",392,0.00432023947409407,3.9999999997978,0,0,0
"393",393,0.00426065091538956,3.99999999979402,0,0,0
"394",394,0.00420188425471867,3.99999999979006,0,0,0
"395",395,0.00414392815573775,3.99999999978589,0,0,0
"396",396,0.00408677143846407,3.99999999978153,0,0,0
"397",397,0.00403040307711903,3.99999999977694,0,0,0
"398",398,0.00397481219800137,3.99999999977214,0,0,0
"399",399,0.00391998807738948,3.99999999976709,0,0,0
"400",400,0.00386592013947281,3.99999999976181,0,0,0
"401",401,0.00381259795431171,3.99999999975626,0,0,0
"402",402,0.00376001123582551,3.99999999975045,0,0,0
"403",403,0.0037081498398082,3.99999999974435,0,0,0
"404",404,0.00365700376197166,3.99999999973796,0,0,0
"405",405,0.00360656313601573,3.99999999973126,0,0,0
"406",406,0.00355681823172497,3.99999999972423,0,0,0
"407",407,0.00350775945309168,3.99999999971686,0,0,0
"408",408,0.00345937733646476,3.99999999970913,0,0,0
"409",409,0.00341166254872416,3.99999999970102,0,0,0
"410",410,0.00336460588548045,3.99999999969251,0,0,0
"411",411,0.00331819826929929,3.99999999968359,0,0,0
"412",412,0.0032724307479503,3.99999999967422,0,0,0
"413",413,0.00322729449268021,3.99999999966439,0,0,0
