"","t","w","A","a","n","x"
"93",93,0.0755218445087738,3.9883915422528,1.67212067263972e-24,0,0
"94",94,0.0734528840893181,3.98970583147437,8.99405020803759e-25,0,0
"95",95,0.071440603922379,3.9908692398983,4.83774529364546e-25,0,0
"96",96,0.0694834512228015,3.99189930105203,2.60214019099803e-25,0,0
"97",97,0.0675799157447922,3.99281148896696,1.399646563142e-25,0,0
"98",98,0.0657285286165305,3.99361946237904,7.52845872214077e-26,0,0
"99",99,0.0639278612067076,3.99433527973363,4.04942877891575e-26,0,0
"100",100,0.0621765240221163,3.99496958851021,2.17811826307633e-26,0,0
"101",101,0.0604731656354425,3.9955317919568,1.17157244316739e-26,0,0
"102",102,0.0588164716424299,3.99603019594978,6.30168716206709e-27,0,0
"103",103,0.0572051636476141,3.99647213836606,3.38956940479075e-27,0,0
"104",104,0.0556379982778428,3.99686410306627,1.82319122711335e-27,0,0
"105",105,0.0541137662228216,3.99721182033372,9.80663280098337e-28,0,0
"106",106,0.0526312913019437,3.99752035539169,5.27481952870017e-28,0,0
"107",107,0.0511894295566852,3.99779418642527,2.83723492303766e-28,0,0
"108",108,0.0497870683678639,3.99803727336283,1.52609998592467e-28,0,0
"109",109,0.0484231255970822,3.99825311852042,8.20862998734623e-29,0,0
"110",110,0.0470965487516894,3.9984448200801,4.41528123259452e-29,0,0
"111",111,0.0458063141726215,3.99861511925623,2.37490402088447e-29,0,0
"112",112,0.0445514262444897,3.99876644190135,1.27742012598797e-29,0,0
"113",113,0.0433309166273095,3.99890093521299,6.87102368739686e-30,0,0
"114",114,0.0421438435092764,3.9990205001235,3.69580575351083e-30,0,0
"115",115,0.040989290880013,3.99912681988531,1.98791050491322e-30,0,0
"116",116,0.0398663678237249,3.9992213853026,1.06926295349541e-30,0,0
"117",117,0.038774207831722,3.99930551700672,5.7513819706267e-31,0,0
"118",118,0.0377119681337726,3.99938038512481,3.09356968404422e-31,0,0
"119",119,0.0366788290477763,3.99944702664992,1.66397805586796e-31,0,0
"120",120,0.0356739933472524,3.99950636078365,8.95025246947219e-32,0,0
"121",121,0.0346966856461565,3.99955920249057,4.81418724152032e-32,0,0
"122",122,0.0337461518005504,3.99960627447469,2.58946871895154e-32,0,0
"123",123,0.0328216583266632,3.99964821776388,1.39283079573594e-32,0,0
"124",124,0.0319224918348957,3.99968560106543,7.49179787866247e-33,0,0
"125",125,0.0310479584793296,3.99971892903715,4.0297095402084e-33,0,0
"126",126,0.0301973834223185,3.99974864960099,2.16751162290375e-33,0,0
"127",127,0.029370110313746,3.99977516041114,1.16586731339944e-33,0,0
"128",128,0.0285655007845504,3.99979881457563,6.27100024788926e-34,0,0
"129",129,0.0277829339541243,3.99981992571835,3.37306344015786e-34,0,0
"130",130,0.0270218059512091,3.99983877245846,1.81431295193444e-34,0,0
"131",131,0.0262815294479151,3.99985560237513,9.7588780820648e-35,0,0
"132",132,0.0255615332065074,3.99987063551716,5.249133084734e-35,0,0
"133",133,0.0248612616386073,3.99988406751063,2.82341862553726e-35,0,0
"134",134,0.0241801743764704,3.99989607231095,1.51866843654902e-35,0,0
"135",135,0.0235177458560091,3.99990680464061,8.16865695830481e-36,0,0
"136",136,0.0228734649112389,3.99991640214892,4.39378042610079e-36,0,0
"137",137,0.0222468343798347,3.99992498732583,2.36333910596642e-36,0,0
"138",138,0.0216373707194931,3.99993266919818,1.2711995566758e-36,0,0
"139",139,0.0210446036348052,3.99993954483347,6.83756431234597e-37,0,0
"140",140,0.0204680757143505,3.99994570067323,3.67780852974216e-37,0,0
"141",141,0.0199073420777337,3.9999512137155,1.9782301070311e-37,0,0
"142",142,0.0193619700322904,3.99995615256388,1.06405603356372e-37,0,0
"143",143,0.0188315387391983,3.99996057835819,5.72337484167892e-38,0,0
"144",144,0.0183156388887342,3.99996454560048,3.0785051299088e-38,0,0
"145",145,0.0178138723844292,3.99996810288815,1.65587509066499e-38,0,0
"146",146,0.0173258520358751,3.99997129356492,8.90666800989223e-39,0,0
"147",147,0.0168512012599475,3.99997415629885,4.79074390850217e-39,0,0
"148",148,0.0163895537902136,3.9999767255958,2.57685895234444e-39,0,0
"149",149,0.015940553394301,3.99997903225556,1.38604821862702e-39,0,0
"150",150,0.0155038535990093,3.99998110377723,7.455315560098e-40,0,0
"151",151,0.0150791174229529,3.99998296471948,4.0100863269892e-40,0,0
"152",152,0.0146660171165271,3.99998463702092,2.15695663319371e-40,0,0
"153",153,0.0142642339089993,3.99998614028488,1.16018996552911e-40,0,0
"154",154,0.0138734577625275,3.99998749203277,6.24046276777211e-41,0,0
"155",155,0.0134933871329188,3.9999887079295,3.35663785354233e-41,0,0
"156",156,0.013123728736941,3.99998980198404,1.80547791071201e-41,0,0
"157",157,0.0127641973260093,3.99999078672792,9.71135591118033e-42,0,0
"158",158,0.0124145154660731,3.99999167337418,5.22357172436548e-42,0,0
"159",159,0.0120744133235329,3.99999247195892,2.80966960835794e-42,0,0
"160",160,0.0117436284570214,3.99999319146734,1.51127307610372e-42,0,0
"161",161,0.0114219056148899,3.99999383994609,8.1288785833108e-43,0,0
"162",162,0.0111089965382423,3.99999442460331,4.37238432067944e-43,0,0
"163",163,0.0108046597693645,3.99999495189793,2.35183050795882e-43,0,0
"164",164,0.0105086604654028,3.99999542761912,1.26500927926352e-43,0,0
"165",165,0.0102207702171463,3.99999585695731,6.8042678722273e-44,0,0
"166",166,0.00994076687277394,3.99999624456745,3.659898945878e-44,0,0
"167",167,0.00966843436642982,3.99999659462543,1.96859684914995e-44,0,0
"168",168,0.00940356255149521,3.99999691087856,1.05887446942977e-44,0,0
"169",169,0.00914594703842787,3.99999719669046,5.69550409721681e-45,0,0
"170",170,0.00889538903704395,3.99999745508134,3.06351393464824e-45,0,0
"171",171,0.00865169520312063,3.99999768876375,1.64781158394217e-45,0,0
"172",172,0.00841467748920116,3.99999790017477,8.86329579070699e-46,0,0
"173",173,0.00818415299948721,3.99999809150455,4.76741473595087e-46,0,0
"174",174,0.00795994384870644,3.99999826472197,2.56431059069377e-46,0,0
"175",175,0.00774187702484662,3.99999842159752,1.37929867019063e-46,0,0
"176",176,0.00752978425565002,3.99999856372378,7.41901089709624e-47,0,0
"177",177,0.0073235018787654,3.99999869253372,3.99055867164909e-47,0,0
"178",178,0.00712287071545722,3.99999880931712,2.14645304242733e-47,0,0
"179",179,0.00692773594777462,3.9999989152352,1.15454026426871e-47,0,0
"180",180,0.00673794699908547,3.9999990113338,6.21007399402636e-48,0,0
"181",181,0.00655335741788319,3.99999909855509,3.34029225353258e-48,0,0
"182",182,0.00637382476477682,3.99999917774816,1.79668589291247e-48,0,0
"183",183,0.00619921050257699,3.99999924967841,9.66406515590599e-49,0,0
"184",184,0.00602937988939307,3.99999931503606,5.1981348384832e-49,0,0
"185",185,0.00586420187465897,3.9999993744437,2.79598754386912e-49,0,0
"186",186,0.0057035489980074,3.99999942846309,1.50391372836193e-49,0,0
"187",187,0.00554729729091446,3.99999947760129,8.08929391447011e-50,0,0
"188",188,0.0053953261810388,3.99999952231613,4.35109240647448e-50,0,0
"189",189,0.00524751839918138,3.9999995630211,2.34037795261888e-50,0,0
"190",190,0.00510375988879423,3.99999960008977,1.25884914624064e-50,0,0
"191",191,0.0049639397179681,3.99999963385978,6.77113357360726e-51,0,0
"192",192,0.00482794999383144,3.99999966463636,3.64207657514406e-51,0,0
"193",193,0.0046956857792943,3.99999969269555,1.95901050171522e-51,0,0
"194",194,0.00456704501207321,3.99999971828707,1.05371813762007e-51,0,0
"195",195,0.00444192842593429,3.9999997416369,5.66776907309774e-52,0,0
"196",196,0.00432023947409407,3.9999997629496,3.04859574103161e-52,0,0
"197",197,0.00420188425471867,3.99999978241041,1.63978734355111e-52,0,0
"198",198,0.00408677143846407,3.99999980018714,8.82013477838328e-53,0,0
"199",199,0.00397481219800137,3.99999981643183,4.74419916794665e-53,0,0
"200",200,0.00386592013947281,3.9999998312823,2.55182333497984e-53,0,0
"201",201,0.00376001123582551,3.99999984486352,1.3725819895892e-53,0,0
"202",202,0.00365700376197166,3.99999985728884,7.3828830245395e-54,0,0
"203",203,0.00355681823172497,3.99999986866112,3.97112610885612e-54,0,0
"204",204,0.00345937733646476,3.99999987907369,2.13600060031053e-54,0,0
"205",205,0.00336460588548045,3.99999988861132,1.14891807498935e-54,0,0
"206",206,0.0032724307479503,3.99999989735099,6.1798332025063e-55,0,0
"207",207,0.00318278079650967,3.99999990536265,3.32402625062307e-55,0,0
"208",208,0.00309558685236524,3.99999991270985,1.78793668902749e-55,0,0
"209",209,0.00301078163191294,3.99999991945041,9.6170046893323e-56,0,0
"210",210,0.00292829969481819,3.99999992563689,5.17282182094187e-56,0,0
"211",211,0.0028480773935186,3.99999993131711,2.78237210603567e-56,0,0
"212",212,0.00277005282411006,3.9999999365346,1.49659021795492e-56,0,0
"213",213,0.00269416577857822,3.99999994132899,8.04990200850453e-57,0,0
"214",214,0.00262035769833883,3.99999994573636,4.32990417611277e-57,0,0
"215",215,0.00254857162905064,3.99999994978961,2.32898116703929e-57,0,0
"216",216,0.00247875217666636,3.99999995351869,1.252719010815e-57,0,0
"217",217,0.00241084546468759,3.99999995695093,6.73816062691598e-58,0,0
"218",218,0.0023447990925908,3.99999996011124,3.62434099284424e-58,0,0
"219",219,0.00228056209539216,3.99999996302236,1.94947083629014e-58,0,0
"220",220,0.00221808490432025,3.99999996570502,1.04858691526245e-58,0,0
"221",221,0.00215731930856607,3.99999996817819,5.64016910841322e-59,0,0
"222",222,0.0020982184180809,3.99999997045914,3.03375019356758e-59,0,0
"223",223,0.00204073662739347,3.99999997256368,1.63180217827912e-59,0,0
"224",224,0.0019848295804182,3.99999997450626,8.77718394442084e-60,0,0
"225",225,0.00193045413622771,3.99999997630008,4.72109665127688e-60,0,0
"226",226,0.00187756833576284,3.99999997795721,2.53939688763906e-60,0,0
"227",227,0.00182613136945483,3.99999997948871,1.36589801676838e-60,0,0
"228",228,0.00177610354573438,3.99999998090468,7.34693108152291e-61,0,0
"229",229,0.00172744626040348,3.99999998221439,3.95178817554433e-61,0,0
"230",230,0.00168012196684632,3.9999999834263,2.12559905776806e-61,0,0
"231",231,0.00163409414705625,3.9999999845482,1.14332326371773e-61,0,0
"232",232,0.00158932728345653,3.99999998558719,6.14973967259257e-62,0,0
"233",233,0.00154578683149299,3.99999998654981,3.30783945720499e-62,0,0
"234",234,0.00150343919297757,3.99999998744203,1.77923009056892e-62,0,0
"235",235,0.00146225169016218,3.99999998826936,9.57017339003744e-63,0,0
"236",236,0.00142219254052268,3.99999998903683,5.14763206854795e-63,0,0
"237",237,0.00138323083223383,3.99999998974908,2.7688229704101e-63,0,0
"238",238,0.001345336500316,3.99999999041034,1.48930237036797e-63,0,0
"239",239,0.00130848030343538,3.99999999102453,8.0107019267293e-64,0,0
"240",240,0.00127263380133981,3.99999999159524,4.30881912469187e-64,0,0
"241",241,0.00123776933291269,3.99999999212577,2.3176398796417e-64,0,0
"242",242,0.0012038599948282,3.99999999261915,1.24661872690925e-64,0,0
"243",243,0.00117087962079117,3.99999999307817,6.70534824642853e-65,0,0
"244",244,0.00113880276134579,3.99999999350541,3.60669177635059e-65,0,0
"245",245,0.00110760466423737,3.99999999390324,1.9399776255504e-65,0,0
"246",246,0.00107726125531222,3.99999999427383,1.04348068008302e-65,0,0
"247",247,0.00104774911994064,3.99999999461919,5.61270354547316e-66,0,0
"248",248,0.00101904548494898,3.99999999494118,3.01897693849592e-66,0,0
"249",249,0.000991128201046581,3.99999999524151,1.62385589784466e-66,0,0
"250",250,0.000963975725734177,3.99999999552174,8.73444226532785e-67,0,0
"251",251,0.000937567106680542,3.99999999578333,4.69810663542286e-67,0,0
"252",252,0.000911881965554516,3.99999999602762,2.52703095255686e-67,0,0
"253",253,0.000886900482299978,3.99999999625586,1.35924659245323e-67,0,0
"254",254,0.000862603379841607,3.99999999646918,7.31115421133388e-68,0,0
"255",255,0.000838971909209641,3.99999999666865,3.93254441090272e-68,0,0
"256",256,0.000815987835072148,3.99999999685524,2.11524816693761e-68,0,0
"257",257,0.000793633421663647,3.99999999702985,1.13775569713296e-68,0,0
"258",258,0.00077189141909923,3.99999999719332,6.11979268717494e-69,0,0
"259",259,0.000750745050063603,3.99999999734643,3.29173148755706e-69,0,0
"260",260,0.000730177996864797,3.99999999748989,1.77056589006393e-69,0,0
"261",261,0.000710174388842549,3.99999999762436,9.52357014206047e-70,0,0
"262",262,0.00069071879012163,3.99999999775047,5.12256498104518e-70,0,0
"263",263,0.000671796187700684,3.99999999786877,2.75533981412491e-70,0,0
"264",264,0.00065339197986738,3.9999999979798,1.48205001193618e-70,0,0
"265",265,0.000635491964930929,3.99999999808405,7.97169273503069e-71,0,0
"266",266,0.000618082330263287,3.99999999818196,4.28783674976803e-71,0,0
"267",267,0.000601149641640578,3.99999999827397,2.30635382017023e-71,0,0
"268",268,0.000584680832876515,3.99999999836046,1.2405481491574e-71,0,0
"269",269,0.000568663195739814,3.9999999984418,6.67269565024616e-72,0,0
"270",270,0.000553084370147834,3.99999999851832,3.58912850509317e-72,0,0
"271",271,0.000537932334628859,3.99999999859034,1.93053064327865e-72,0,0
"272",272,0.000523195397045677,3.99999999865816,1.03839931040338e-72,0,0
"273",273,0.000508862185573291,3.99999999872203,5.58537172979015e-73,0,0
"274",274,0.000494921639923793,3.99999999878222,3.0042756237791e-73,0,0
"275",275,0.000481363002811647,3.99999999883895,1.61594831289276e-73,0,0
"276",276,0.000468175811652777,3.99999999889245,8.6919087225965e-74,0,0
"277",277,0.000455349890491071,3.99999999894293,4.67522857254672e-74,0,0
"278",278,0.000442875342146055,3.99999999899056,2.51472523506066e-74,0,0
"279",279,0.000430742540575688,3.99999999903553,1.35262755814442e-74,0,0
"280",280,0.000418942123448384,3.99999999907801,7.2755515614317e-75,0,0
"281",281,0.000407464984918528,3.99999999911814,3.91339435636426e-75,0,0
"282",282,0.000396302268599906,3.99999999915607,2.10494768116384e-75,0,0
"283",283,0.000385445360731634,3.99999999919193,1.13221524256336e-75,0,0
"284",284,0.000374885883531313,3.99999999922586,6.08999153263526e-76,0,0
"285",285,0.000364615688730273,3.99999999925795,3.27570195783633e-76,0,0
"286",286,0.000354626851285925,3.99999999928834,1.76194388104995e-76,0,0
"287",287,0.000344911663266364,3.9999999993171,9.4771938348748e-77,0,0
"288",288,0.000335462627902512,3.99999999934435,5.09761996110037e-77,0,0
"289",289,0.000326272453803198,3.99999999937018,2.74192231588478e-77,0,0
"290",290,0.000317334049328728,3.99999999939465,1.47483296984033e-77,0,0
"291",291,0.000308640517118581,3.99999999941786,7.93287350384376e-78,0,0
"292",292,0.000300185148769037,3.99999999943987,4.26695655134423e-78,0,0
"293",293,0.000291961419656602,3.99999999946075,2.29512271968506e-78,0,0
"294",294,0.000283962983903256,3.99999999948057,1.23450713290134e-78,0,0
"295",295,0.000276183669479625,3.99999999949939,6.64020206027766e-79,0,0
"296",296,0.000268617473442305,3.99999999951727,3.57165076055009e-79,0,0
"297",297,0.000261258557301668,3.99999999953425,1.92112966435913e-79,0,0
"298",298,0.00025410124251656,3.99999999955038,1.03334268513761e-79,0,0
"299",299,0.000247140006112433,3.99999999956572,5.55817301006393e-80,0,0
"300",300,0.000240369476419514,3.9999999995803,2.98964589909388e-80,0,0
"301",301,0.000233784428927732,3.99999999959417,1.60807923499057e-80,0,0
"302",302,0.000227379782255201,3.99999999960736,8.64958230267876e-81,0,0
"303",303,0.000221150594227149,3.99999999961992,4.65246191747836e-81,0,0
"304",304,0.000215092058062266,3.99999999963187,2.50247944191281e-81,0,0
"305",305,0.000209199498663529,3.99999999964324,1.34604075611444e-81,0,0
"306",306,0.000203468369010644,3.99999999965408,7.24012228342723e-82,0,0
"307",307,0.000197894246651314,3.99999999966439,3.89433755559499e-82,0,0
"308",308,0.000192472830288635,3.99999999967422,2.09469735499254e-82,0,0
"309",309,0.000187199936461981,3.99999999968359,1.12670176798332e-82,0,0
"310",310,0.000182071496318819,3.99999999969251,6.06033549883043e-83,0,0
"311",311,0.000177083552474956,3.99999999970102,3.25975048606899e-83,0,0
"312",312,0.00017223225596081,3.99999999970913,1.75336385806985e-83,0,0
"313",313,0.000167513863251333,3.99999999971686,9.4310433633617e-84,0,0
"314",314,0.000162924733377302,3.99999999972423,5.07279641428911e-84,0,0
"315",315,0.000158461325115751,3.99999999973126,2.72857015595905e-84,0,0
"316",316,0.000154120194257369,3.99999999973796,1.46765107210275e-84,0,0
"317",317,0.000149897990948758,3.99999999974435,7.89424330813024e-85,0,0
"318",318,0.000145791457107508,3.99999999975045,4.24617803185824e-85,0,0
"319",319,0.000141797423908079,3.99999999975626,2.28394631055601e-85,0,0
"320",320,0.000137912809336562,3.99999999976181,1.22849553418738e-85,0,0
"321",321,0.000134134615812433,3.99999999976709,6.60786670222089e-86,0,0
"322",322,0.000130459927875454,3.99999999977214,3.5542581262375e-86,0,0
"323",323,0.000126885909935942,3.99999999977694,1.91177446477234e-86,0,0
"324",324,0.00012340980408668,3.99999999978153,1.02831068378947e-86,0,0
"325",325,0.000120028927974756,3.99999999978589,5.53110673816582e-87,0,0
"326",326,0.000116740672731723,3.99999999979006,2.97508741582294e-87,0,0
"327",327,0.000113542500960448,3.99999999979402,1.60024847662282e-87,0,0
"328",328,0.00011043194477712,3.9999999997978,8.60746199696219e-88,0,0
"329",329,0.000107406603906892,3.99999999980139,4.62980612770246e-88,0,0
"330",330,0.000104464143831705,3.99999999980481,2.49029328130362e-88,0,0
"331",331,0.000101602293988843,3.99999999980806,1.33948602940389e-88,0,0
"332",332,9.88188460188398e-05,3.99999999981115,7.20486553306267e-89,0,0
"333",333,9.61116520613947e-05,3.99999999981409,3.87537355448312e-89,0,0
"334",334,9.34786230979611e-05,3.99999999981688,2.08449694416476e-89,0,0
"335",335,9.09177273397488e-05,3.99999999981952,1.12121514201017e-89,0,0
"336",336,8.8426988659883e-05,3.99999999982202,6.0308238790755e-90,0,0
"337",337,8.60044850685189e-05,3.99999999982439,3.24387669214134e-90,0,0
"338",338,8.36483472297275e-05,3.99999999982663,1.74482561666698e-90,0,0
"339",339,8.13567570190158e-05,3.99999999982874,9.38511762778392e-91,0,0
"340",340,7.91279461203618e-05,3.99999999983073,5.04809374908161e-91,0,0
"341",341,7.6960194661685e-05,3.99999999983261,2.71528301617399e-91,0,0
"342",342,7.48518298877006e-05,3.99999999983436,1.46050414758328e-91,0,0
"343",343,7.28012248691288e-05,3.99999999983601,7.85580122735642e-92,0,0
"344",344,7.08067972472688e-05,3.99999999983755,4.22550069617077e-92,0,0
"345",345,6.88670080129631e-05,3.99999999983898,2.27282432645614e-92,0,0
"346",346,6.69803603190155e-05,3.9999999998403,1.22251320976283e-92,0,0
"347",347,6.51453983251406e-05,3.99999999984153,6.57568880554423e-93,0,0
"348",348,6.33607060745595e-05,3.99999999984266,3.53695018769966e-93,0,0
"349",349,6.16249064013697e-05,3.99999999984369,1.90246482158964e-93,0,0
"350",350,5.9936659867848e-05,3.99999999984462,1.02330318644946e-93,0,0
"351",351,5.82946637308688e-05,3.99999999984546,5.50417226912326e-94,0,0
"352",352,5.6697650936635e-05,3.99999999984621,2.96059982704664e-94,0,0
"353",353,5.51443891429512e-05,3.99999999984687,1.59245585118737e-94,0,0
"354",354,5.36336797682804e-05,3.99999999984743,8.56554680174595e-95,0,0
"355",355,5.21643570668541e-05,3.99999999984791,4.60726066334554e-95,0,0
"356",356,5.07352872291181e-05,3.9999999998483,2.47816646284443e-95,0,0
"357",357,4.93453675068241e-05,3.99999999984861,1.33296322181767e-95,0,0
"358",358,4.79935253620887e-05,3.99999999984882,7.16978047019144e-96,0,0
"359",359,4.66787176397645e-05,3.99999999984895,3.85650190112824e-96,0,0
"360",360,4.53999297624849e-05,3.99999999984899,2.07434620561103e-96,0,0
"361",361,4.41561749477605e-05,3.99999999984895,1.11575523390097e-96,0,0
"362",362,4.29464934465246e-05,3.99999999984882,6.00145597012679e-97,0,0
"363",363,4.17699518025377e-05,3.99999999984861,3.22808019779068e-97,0,0
"364",364,4.06256421320823e-05,3.9999999998483,1.73632895338032e-97,0,0
"365",365,3.95126814233898e-05,3.99999999984791,9.3394155337596e-98,0,0
"366",366,3.84302108552609e-05,3.99999999984743,5.02351137682863e-98,0,0
"367",367,3.7377395134352e-05,3.99999999984687,2.70206057990527e-98,0,0
"368",368,3.63534218506176e-05,3.99999999984621,1.45339202597511e-98,0,0
"369",369,3.535750085041e-05,3.99999999984546,7.81754634547127e-99,0,0
"370",370,3.43888636267538e-05,3.99999999984462,4.20492405155371e-99,0,0
"371",371,3.34467627263243e-05,3.99999999984369,2.26175650235547e-99,0,0
"372",372,3.25304711726712e-05,3.99999999984266,1.21656001707262e-99,0,0
"373",373,3.16392819052444e-05,3.99999999984153,6.54366760346829e-100,0,0
"374",374,3.07725072337869e-05,3.9999999998403,3.5197265324991e-100,0,0
"375",375,2.99294783076764e-05,3.99999999983898,1.89320051296799e-100,0,0
"376",376,2.91095445998027e-05,3.99999999983755,1.01832007379203e-100,0,0
"377",377,2.83120734045861e-05,3.99999999983601,5.47736896110453e-101,0,0
"378",378,2.75364493497472e-05,3.99999999983436,2.94618278753469e-101,0,0
"379",379,2.67820739214516e-05,3.99999999983261,1.58470117299079e-101,0,0
"380",380,2.60483650024649e-05,3.99999999983073,8.52383571821682e-102,0,0
"381",381,2.53347564229581e-05,3.99999999982874,4.58482498716313e-102,0,0
"382",382,2.46406975236213e-05,3.99999999982663,2.46609869756064e-102,0,0
"383",383,2.39656527307437e-05,3.99999999982439,1.32647217792131e-102,0,0
"384",384,2.3309101142937e-05,3.99999999982202,7.13486625875818e-103,0,0
"385",385,2.26705361291783e-05,3.99999999981952,3.83772214583049e-103,0,0
"386",386,2.20494649378667e-05,3.99999999981688,2.06424489744552e-103,0,0
