"","t","w","A","a","n","x"
"69",69,0.147096467392977,3.7790796143171,6.39641313804379e-98,0,0
"70",70,0.143066682754408,3.80502415970327,2.30094459410273e-99,0,0
"71",71,0.139147296173122,3.8278922611698,8.27705451613426e-101,0,0
"72",72,0.135335283236613,3.84805177940145,2.97745680789738e-102,0,0
"73",73,0.131627702387739,3.86582627096309,1.07106326599802e-103,0,0
"74",74,0.128021692654853,3.88150035699563,3.85287375698479e-105,0,0
"75",75,0.124514471444123,3.89532443798774,1.38597192701122e-106,0,0
"76",76,0.12110333239233,3.90751883460934,4.98567641615769e-108,0,0
"77",77,0.117785643278489,3.9182774247768,1.79346845648121e-109,0,0
"78",78,0.114558843992688,3.92777083851131,6.45154004373185e-111,0,0
"79",79,0.111420444560561,3.93614926460188,2.32077507610805e-112,0,0
"80",80,0.108368023221896,3.9435449164635,8.34838955873368e-114,0,0
"81",81,0.105399224561864,3.95007419877344,3.00311774897434e-115,0,0
"82",82,0.102511757693461,3.95583961137487,1.08029412747872e-116,0,0
"83",83,0.0997033944897261,3.96093142246969,3.88607939952937e-118,0,0
"84",84,0.0969719678644051,3.96542913920287,1.39791680018588e-119,0,0
"85",85,0.094315370099703,3.9694028003033,5.02864501553568e-121,0,0
"86",86,0.0917315512198565,3.97291411242996,1.808925301485e-122,0,0
"87",87,0.0892185174092601,3.97601744922667,6.50714205564979e-124,0,0
"88",88,0.0867743294739292,3.97876072976729,2.34077646532146e-125,0,0
"89",89,0.0843971013451127,3.98118619103678,8.42033939591887e-127,0,0
"90",90,0.0820849986238988,3.98333106730615,3.02899984654136e-128,0,0
"91",91,0.0798362371656933,3.98522818769173,1.08960454430072e-129,0,0
"92",92,0.0776490817034759,3.98690650181263,3.91957122188837e-131,0,0
"93",93,0.0755218445087738,3.9883915422528,1.40996461916512e-132,0,0
"94",94,0.0734528840893181,3.98970583147437,5.07198393588486e-134,0,0
"95",95,0.071440603922379,3.9908692398983,1.82451535990361e-135,0,0
"96",96,0.0694834512228015,3.99189930105203,6.56322326845749e-137,0,0
"97",97,0.0675799157447922,3.99281148896696,2.36095023469122e-138,0,0
"98",98,0.0657285286165305,3.99361946237904,8.49290932624113e-140,0,0
"99",99,0.0639278612067076,3.99433527973363,3.05510500661557e-141,0,0
"100",100,0.0621765240221163,3.99496958851021,1.0989952021045e-142,0,0
"101",101,0.0604731656354425,3.9955317919568,3.95335169047654e-144,0,0
"102",102,0.0588164716424299,3.99603019594978,1.42211627117801e-145,0,0
"103",103,0.0572051636476141,3.99647213836606,5.1156963687829e-147,0,0
"104",104,0.0556379982778428,3.99686410306627,1.84023977982477e-148,0,0
"105",105,0.0541137662228216,3.99721182033372,6.6197878121043e-150,0,0
"106",106,0.0526312913019437,3.99752035539169,2.38129786986005e-151,0,0
"107",107,0.0511894295566852,3.99779418642527,8.56610469391686e-153,0,0
"108",108,0.0497870683678639,3.99803727336283,3.08143515164093e-154,0,0
"109",109,0.0484231255970822,3.99825311852042,1.10846679243967e-155,0,0
"110",110,0.0470965487516894,3.9984448200801,3.9874232929652e-157,0,0
"111",111,0.0458063141726215,3.99861511925623,1.43437265110013e-158,0,0
"112",112,0.0445514262444897,3.99876644190135,5.15978553331377e-160,0,0
"113",113,0.0433309166273095,3.99890093521299,1.85609971923088e-161,0,0
"114",114,0.0421438435092764,3.9990205001235,6.67683985213316e-163,0,0
"115",115,0.040989290880013,3.99912681988531,2.40182086927455e-164,0,0
"116",116,0.0398663678237249,3.9992213853026,8.63993088922106e-166,0,0
"117",117,0.038774207831722,3.99930551700672,3.10799222062981e-167,0,0
"118",118,0.0377119681337726,3.99938038512481,1.1180200128159e-168,0,0
"119",119,0.0366788290477763,3.99944702664992,4.02178853846541e-170,0,0
"120",120,0.0356739933472524,3.99950636078365,1.44673466151944e-171,0,0
"121",121,0.0346966856461565,3.99955920249057,5.20425467630483e-173,0,0
"122",122,0.0337461518005504,3.99960627447469,1.87209634608431e-174,0,0
"123",123,0.0328216583266632,3.99964821776388,6.73438358998737e-176,0,0
"124",124,0.0319224918348957,3.99968560106543,2.42252074429554e-177,0,0
"125",125,0.0310479584793296,3.99971892903715,8.71439334888436e-179,0,0
"126",126,0.0301973834223185,3.99974864960099,3.13477816930577e-180,0,0
"127",127,0.029370110313746,3.99977516041114,1.12765556675429e-181,0,0
"128",128,0.0285655007845504,3.99979881457563,4.0564499577128e-183,0,0
"129",129,0.0277829339541243,3.99981992571835,1.4592032128028e-184,0,0
"130",130,0.0270218059512091,3.99983877245846,5.24910707256594e-186,0,0
"131",131,0.0262815294479151,3.99985560237513,1.88823083841342e-187,0,0
"132",132,0.0255615332065074,3.99987063551716,6.79242326331997e-189,0,0
"133",133,0.0248612616386073,3.99988406751063,2.44339901930936e-190,0,0
"134",134,0.0241801743764704,3.99989607231095,8.78949755649336e-192,0,0
"135",135,0.0235177458560091,3.99990680464061,3.16179497024761e-193,0,0
"136",136,0.0228734649112389,3.99991640214892,1.13737416383917e-194,0,0
"137",137,0.0222468343798347,3.99992498732583,4.09141010325393e-196,0,0
"138",138,0.0216373707194931,3.99993266919818,1.47177922316296e-197,0,0
"139",139,0.0210446036348052,3.99993954483347,5.29434602513059e-199,0,0
"140",140,0.0204680757143505,3.99994570067323,1.90450438439927e-200,0,0
"141",141,0.0199073420777337,3.9999512137155,6.85096314630585e-202,0,0
"142",142,0.0193619700322904,3.99995615256388,2.46445723184017e-203,0,0
"143",143,0.0188315387391983,3.99996057835819,8.86524904289445e-205,0,0
"144",144,0.0183156388887342,3.99996454560048,3.18904461303461e-206,0,0
"145",145,0.0178138723844292,3.99996810288815,1.14717651977035e-207,0,0
"146",146,0.0173258520358751,3.99997129356492,4.12667154963421e-209,0,0
"147",147,0.0168512012599475,3.99997415629885,1.48446361872621e-210,0,0
"148",148,0.0163895537902136,3.9999767255958,5.33997486549917e-212,0,0
"149",149,0.015940553394301,3.99997903225556,1.9209181824632e-213,0,0
"150",150,0.0155038535990093,3.99998110377723,6.91000754995647e-215,0,0
"151",151,0.0150791174229529,3.99998296471948,2.4856969326631e-216,0,0
"152",152,0.0146660171165271,3.99998463702092,8.94165338660109e-218,0,0
"153",153,0.0142642339089993,3.99998614028488,3.21652910439308e-219,0,0
"154",154,0.0138734577625275,3.99998749203277,1.15706335641585e-220,0,0
"155",155,0.0134933871329188,3.9999887079295,4.16223689358756e-222,0,0
"156",156,0.013123728736941,3.99998980198404,1.49725733360059e-223,0,0
"157",157,0.0127641973260093,3.99999078672792,5.38599695388432e-225,0,0
"158",158,0.0124145154660731,3.99999167337418,1.93747344135498e-226,0,0
"159",159,0.0120744133235329,3.99999247195892,6.96956082243735e-228,0,0
"160",160,0.0117436284570214,3.99999319146734,2.50711968591851e-229,0,0
"161",161,0.0114219056148899,3.99999383994609,9.01871621420469e-231,0,0
"162",162,0.0111089965382423,3.99999442460331,3.2442504683441e-232,0,0
"163",163,0.0108046597693645,3.99999495189793,1.16703540186502e-233,0,0
"164",164,0.0105086604654028,3.99999542761912,4.19810875422762e-235,0,0
"165",165,0.0102207702171463,3.99999585695731,1.51016130994465e-236,0,0
"166",166,0.00994076687277394,3.99999624456745,5.43241567945835e-238,0,0
"167",167,0.00966843436642982,3.99999659462543,1.95417138024192e-239,0,0
"168",168,0.00940356255149521,3.99999691087856,7.0296273493883e-241,0,0
"169",169,0.00914594703842787,3.99999719669046,2.52872706922718e-242,0,0
"170",170,0.00889538903704395,3.99999745508134,9.0964432007889e-244,0,0
"171",171,0.00865169520312063,3.99999768876375,3.27221074635259e-245,0,0
"172",172,0.00841467748920116,3.99999790017477,1.1770933904822e-246,0,0
"173",173,0.00818415299948721,3.99999809150455,4.23428977324061e-248,0,0
"174",174,0.00795994384870644,3.99999826472197,1.52317649803685e-249,0,0
"175",175,0.00774187702484662,3.99999842159752,5.47923446060284e-251,0,0
"176",176,0.00752978425565002,3.99999856372378,1.9710132287986e-252,0,0
"177",177,0.0073235018787654,3.99999869253372,7.09021155424634e-254,0,0
"178",178,0.00712287071545722,3.99999880931712,2.55052067380644e-255,0,0
"179",179,0.00692773594777462,3.9999989152352,9.17484007034759e-257,0,0
"180",180,0.00673794699908547,3.9999990113338,3.30041199747765e-258,0,0
"181",181,0.00655335741788319,3.99999909855509,1.18723806296078e-259,0,0
"182",182,0.00637382476477682,3.99999917774816,4.27078261507989e-261,0,0
"183",183,0.00619921050257699,3.99999924967841,1.53630385634555e-262,0,0
"184",184,0.00602937988939307,3.99999931503606,5.5264567451604e-264,0,0
"185",185,0.00586420187465897,3.9999993744437,1.98800022729744e-265,0,0
"186",186,0.0057035489980074,3.99999942846309,7.1513178985715e-267,0,0
"187",187,0.00554729729091446,3.99999947760129,2.57250210458741e-268,0,0
"188",188,0.0053953261810388,3.99999952231613,9.25391259620631e-270,0,0
"189",189,0.00524751839918138,3.9999995630211,3.32885629852421e-271,0,0
"190",190,0.00510375988879423,3.99999960008977,1.19747016637775e-272,0,0
"191",191,0.0049639397179681,3.99999963385978,4.30758996716218e-274,0,0
"192",192,0.00482794999383144,3.99999966463636,1.54954435159956e-275,0,0
"193",193,0.0046956857792943,3.99999969269555,5.57408601068854e-277,0,0
"194",194,0.00456704501207321,3.99999971828707,2.00513362670003e-278,0,0
"195",195,0.00444192842593429,3.9999997416369,7.21295088237537e-280,0,0
"196",196,0.00432023947409407,3.9999997629496,2.59467298033314e-281,0,0
"197",197,0.00420188425471867,3.99999978241041,9.33366660144754e-283,0,0
"198",198,0.00408677143846407,3.99999980018714,3.35754574419594e-284,0,0
"199",199,0.00397481219800137,3.99999981643183,1.2077904542487e-285,0,0
"200",200,0.00386592013947281,3.9999998312823,4.34471454006542e-287,0,0
"201",201,0.00376001123582551,3.99999984486352,1.56289895885937e-288,0,0
"202",202,0.00365700376197166,3.99999985728884,5.6221257647158e-290,0,0
"203",203,0.00355681823172497,3.99999986866112,2.02241468874926e-291,0,0
"204",204,0.00345937733646476,3.99999987907369,7.27511504445244e-293,0,0
"205",205,0.00336460588548045,3.99999988861132,2.61703493375785e-294,0,0
"206",206,0.0032724307479503,3.99999989735099,9.41410795933942e-296,0,0
"207",207,0.00318278079650967,3.99999990536265,3.38648244724952e-297,0,0
"208",208,0.00309558685236524,3.99999991270985,1.21819968658335e-298,0,0
"209",209,0.00301078163191294,3.99999991945041,4.38215906772846e-300,0,0
"210",210,0.00292829969481819,3.99999992563689,1.57636866158895e-301,0,0
"211",211,0.0028480773935186,3.99999993131711,5.67057954500002e-303,0,0
"212",212,0.00277005282411006,3.9999999365346,2.03984468606224e-304,0,0
"213",213,0.00269416577857822,3.99999994132899,7.33781496271444e-306,0,0
"214",214,0.00262035769833883,3.99999994573636,2.63958961164718e-307,0,0
"215",215,0.00254857162905064,3.99999994978961,9.49524259376837e-309,0,0
"216",216,0.00247875217666636,3.99999995351869,3.41566853865025e-310,0,0
"217",217,0.00241084546468759,3.99999995695093,1.22869862994167e-311,0,0
"218",218,0.0023447990925908,3.99999996011124,4.41992630764693e-313,0,0
"219",219,0.00228056209539216,3.99999996302236,1.58995445179847e-314,0,0
"220",220,0.00221808490432025,3.99999996570502,5.71945090078791e-316,0,0
"221",221,0.00215731930856607,3.99999996817819,2.05742472326991e-317,0,0
"222",222,0.0020982184180809,3.99999997045914,7.40105396813729e-319,0,0
"223",223,0.00204073662739347,3.99999997256368,2.66251976543848e-320,0,0
"224",224,0.0019848295804182,3.99999997450626,9.58487352932018e-322,0,0
"225",225,0.00193045413622771,3.99999997630008,3.45845952088873e-323,0,0
"226",226,0.00187756833576284,3.99999997795721,0,0,0
"227",227,0.00182613136945483,3.99999997948871,0,0,0
"228",228,0.00177610354573438,3.99999998090468,0,0,0
"229",229,0.00172744626040348,3.99999998221439,0,0,0
"230",230,0.00168012196684632,3.9999999834263,0,0,0
"231",231,0.00163409414705625,3.9999999845482,0,0,0
"232",232,0.00158932728345653,3.99999998558719,0,0,0
"233",233,0.00154578683149299,3.99999998654981,0,0,0
"234",234,0.00150343919297757,3.99999998744203,0,0,0
"235",235,0.00146225169016218,3.99999998826936,0,0,0
"236",236,0.00142219254052268,3.99999998903683,0,0,0
"237",237,0.00138323083223383,3.99999998974908,0,0,0
"238",238,0.001345336500316,3.99999999041034,0,0,0
"239",239,0.00130848030343538,3.99999999102453,0,0,0
"240",240,0.00127263380133981,3.99999999159524,0,0,0
"241",241,0.00123776933291269,3.99999999212577,0,0,0
"242",242,0.0012038599948282,3.99999999261915,0,0,0
"243",243,0.00117087962079117,3.99999999307817,0,0,0
"244",244,0.00113880276134579,3.99999999350541,0,0,0
"245",245,0.00110760466423737,3.99999999390324,0,0,0
"246",246,0.00107726125531222,3.99999999427383,0,0,0
"247",247,0.00104774911994064,3.99999999461919,0,0,0
"248",248,0.00101904548494898,3.99999999494118,0,0,0
"249",249,0.000991128201046581,3.99999999524151,0,0,0
"250",250,0.000963975725734177,3.99999999552174,0,0,0
"251",251,0.000937567106680542,3.99999999578333,0,0,0
"252",252,0.000911881965554516,3.99999999602762,0,0,0
"253",253,0.000886900482299978,3.99999999625586,0,0,0
"254",254,0.000862603379841607,3.99999999646918,0,0,0
"255",255,0.000838971909209641,3.99999999666865,0,0,0
"256",256,0.000815987835072148,3.99999999685524,0,0,0
"257",257,0.000793633421663647,3.99999999702985,0,0,0
"258",258,0.00077189141909923,3.99999999719332,0,0,0
"259",259,0.000750745050063603,3.99999999734643,0,0,0
"260",260,0.000730177996864797,3.99999999748989,0,0,0
"261",261,0.000710174388842549,3.99999999762436,0,0,0
"262",262,0.00069071879012163,3.99999999775047,0,0,0
"263",263,0.000671796187700684,3.99999999786877,0,0,0
"264",264,0.00065339197986738,3.9999999979798,0,0,0
"265",265,0.000635491964930929,3.99999999808405,0,0,0
"266",266,0.000618082330263287,3.99999999818196,0,0,0
"267",267,0.000601149641640578,3.99999999827397,0,0,0
"268",268,0.000584680832876515,3.99999999836046,0,0,0
"269",269,0.000568663195739814,3.9999999984418,0,0,0
"270",270,0.000553084370147834,3.99999999851832,0,0,0
"271",271,0.000537932334628859,3.99999999859034,0,0,0
"272",272,0.000523195397045677,3.99999999865816,0,0,0
"273",273,0.000508862185573291,3.99999999872203,0,0,0
"274",274,0.000494921639923793,3.99999999878222,0,0,0
"275",275,0.000481363002811647,3.99999999883895,0,0,0
"276",276,0.000468175811652777,3.99999999889245,0,0,0
"277",277,0.000455349890491071,3.99999999894293,0,0,0
"278",278,0.000442875342146055,3.99999999899056,0,0,0
"279",279,0.000430742540575688,3.99999999903553,0,0,0
"280",280,0.000418942123448384,3.99999999907801,0,0,0
"281",281,0.000407464984918528,3.99999999911814,0,0,0
"282",282,0.000396302268599906,3.99999999915607,0,0,0
"283",283,0.000385445360731634,3.99999999919193,0,0,0
"284",284,0.000374885883531313,3.99999999922586,0,0,0
"285",285,0.000364615688730273,3.99999999925795,0,0,0
"286",286,0.000354626851285925,3.99999999928834,0,0,0
"287",287,0.000344911663266364,3.9999999993171,0,0,0
"288",288,0.000335462627902512,3.99999999934435,0,0,0
"289",289,0.000326272453803198,3.99999999937018,0,0,0
"290",290,0.000317334049328728,3.99999999939465,0,0,0
"291",291,0.000308640517118581,3.99999999941786,0,0,0
"292",292,0.000300185148769037,3.99999999943987,0,0,0
"293",293,0.000291961419656602,3.99999999946075,0,0,0
"294",294,0.000283962983903256,3.99999999948057,0,0,0
"295",295,0.000276183669479625,3.99999999949939,0,0,0
"296",296,0.000268617473442305,3.99999999951727,0,0,0
"297",297,0.000261258557301668,3.99999999953425,0,0,0
"298",298,0.00025410124251656,3.99999999955038,0,0,0
"299",299,0.000247140006112433,3.99999999956572,0,0,0
"300",300,0.000240369476419514,3.9999999995803,0,0,0
"301",301,0.000233784428927732,3.99999999959417,0,0,0
"302",302,0.000227379782255201,3.99999999960736,0,0,0
"303",303,0.000221150594227149,3.99999999961992,0,0,0
"304",304,0.000215092058062266,3.99999999963187,0,0,0
"305",305,0.000209199498663529,3.99999999964324,0,0,0
"306",306,0.000203468369010644,3.99999999965408,0,0,0
"307",307,0.000197894246651314,3.99999999966439,0,0,0
"308",308,0.000192472830288635,3.99999999967422,0,0,0
"309",309,0.000187199936461981,3.99999999968359,0,0,0
"310",310,0.000182071496318819,3.99999999969251,0,0,0
"311",311,0.000177083552474956,3.99999999970102,0,0,0
"312",312,0.00017223225596081,3.99999999970913,0,0,0
"313",313,0.000167513863251333,3.99999999971686,0,0,0
"314",314,0.000162924733377302,3.99999999972423,0,0,0
"315",315,0.000158461325115751,3.99999999973126,0,0,0
"316",316,0.000154120194257369,3.99999999973796,0,0,0
"317",317,0.000149897990948758,3.99999999974435,0,0,0
"318",318,0.000145791457107508,3.99999999975045,0,0,0
"319",319,0.000141797423908079,3.99999999975626,0,0,0
"320",320,0.000137912809336562,3.99999999976181,0,0,0
"321",321,0.000134134615812433,3.99999999976709,0,0,0
"322",322,0.000130459927875454,3.99999999977214,0,0,0
"323",323,0.000126885909935942,3.99999999977694,0,0,0
"324",324,0.00012340980408668,3.99999999978153,0,0,0
"325",325,0.000120028927974756,3.99999999978589,0,0,0
"326",326,0.000116740672731723,3.99999999979006,0,0,0
"327",327,0.000113542500960448,3.99999999979402,0,0,0
"328",328,0.00011043194477712,3.9999999997978,0,0,0
"329",329,0.000107406603906892,3.99999999980139,0,0,0
"330",330,0.000104464143831705,3.99999999980481,0,0,0
"331",331,0.000101602293988843,3.99999999980806,0,0,0
"332",332,9.88188460188398e-05,3.99999999981115,0,0,0
"333",333,9.61116520613947e-05,3.99999999981409,0,0,0
"334",334,9.34786230979611e-05,3.99999999981688,0,0,0
"335",335,9.09177273397488e-05,3.99999999981952,0,0,0
"336",336,8.8426988659883e-05,3.99999999982202,0,0,0
"337",337,8.60044850685189e-05,3.99999999982439,0,0,0
"338",338,8.36483472297275e-05,3.99999999982663,0,0,0
"339",339,8.13567570190158e-05,3.99999999982874,0,0,0
"340",340,7.91279461203618e-05,3.99999999983073,0,0,0
"341",341,7.6960194661685e-05,3.99999999983261,0,0,0
"342",342,7.48518298877006e-05,3.99999999983436,0,0,0
"343",343,7.28012248691288e-05,3.99999999983601,0,0,0
"344",344,7.08067972472688e-05,3.99999999983755,0,0,0
"345",345,6.88670080129631e-05,3.99999999983898,0,0,0
"346",346,6.69803603190155e-05,3.9999999998403,0,0,0
"347",347,6.51453983251406e-05,3.99999999984153,0,0,0
"348",348,6.33607060745595e-05,3.99999999984266,0,0,0
"349",349,6.16249064013697e-05,3.99999999984369,0,0,0
"350",350,5.9936659867848e-05,3.99999999984462,0,0,0
"351",351,5.82946637308688e-05,3.99999999984546,0,0,0
"352",352,5.6697650936635e-05,3.99999999984621,0,0,0
"353",353,5.51443891429512e-05,3.99999999984687,0,0,0
"354",354,5.36336797682804e-05,3.99999999984743,0,0,0
"355",355,5.21643570668541e-05,3.99999999984791,0,0,0
"356",356,5.07352872291181e-05,3.9999999998483,0,0,0
"357",357,4.93453675068241e-05,3.99999999984861,0,0,0
"358",358,4.79935253620887e-05,3.99999999984882,0,0,0
"359",359,4.66787176397645e-05,3.99999999984895,0,0,0
"360",360,4.53999297624849e-05,3.99999999984899,0,0,0
"361",361,4.41561749477605e-05,3.99999999984895,0,0,0
"362",362,4.29464934465246e-05,3.99999999984882,0,0,0
"363",363,4.17699518025377e-05,3.99999999984861,0,0,0
"364",364,4.06256421320823e-05,3.9999999998483,0,0,0
"365",365,3.95126814233898e-05,3.99999999984791,0,0,0
"366",366,3.84302108552609e-05,3.99999999984743,0,0,0
"367",367,3.7377395134352e-05,3.99999999984687,0,0,0
"368",368,3.63534218506176e-05,3.99999999984621,0,0,0
"369",369,3.535750085041e-05,3.99999999984546,0,0,0
"370",370,3.43888636267538e-05,3.99999999984462,0,0,0
"371",371,3.34467627263243e-05,3.99999999984369,0,0,0
"372",372,3.25304711726712e-05,3.99999999984266,0,0,0
"373",373,3.16392819052444e-05,3.99999999984153,0,0,0
"374",374,3.07725072337869e-05,3.9999999998403,0,0,0
"375",375,2.99294783076764e-05,3.99999999983898,0,0,0
"376",376,2.91095445998027e-05,3.99999999983755,0,0,0
"377",377,2.83120734045861e-05,3.99999999983601,0,0,0
"378",378,2.75364493497472e-05,3.99999999983436,0,0,0
"379",379,2.67820739214516e-05,3.99999999983261,0,0,0
"380",380,2.60483650024649e-05,3.99999999983073,0,0,0
"381",381,2.53347564229581e-05,3.99999999982874,0,0,0
"382",382,2.46406975236213e-05,3.99999999982663,0,0,0
"383",383,2.39656527307437e-05,3.99999999982439,0,0,0
"384",384,2.3309101142937e-05,3.99999999982202,0,0,0
"385",385,2.26705361291783e-05,3.99999999981952,0,0,0
"386",386,2.20494649378667e-05,3.99999999981688,0,0,0
"387",387,2.14454083165892e-05,3.99999999981409,0,0,0
"388",388,2.08579001423028e-05,3.99999999981115,0,0,0
"389",389,2.02864870616494e-05,3.99999999980806,0,0,0
"390",390,1.97307281411231e-05,3.99999999980481,0,0,0
"391",391,1.91901945268219e-05,3.99999999980139,0,0,0
"392",392,1.86644691135206e-05,3.9999999997978,0,0,0
"393",393,1.81531462228099e-05,3.99999999979402,0,0,0
"394",394,1.76558312900526e-05,3.99999999979006,0,0,0
"395",395,1.71721405599161e-05,3.99999999978589,0,0,0
"396",396,1.67017007902457e-05,3.99999999978153,0,0,0
"397",397,1.62441489640506e-05,3.99999999977694,0,0,0
"398",398,1.57991320093805e-05,3.99999999977214,0,0,0
"399",399,1.53663065268757e-05,3.99999999976709,0,0,0
"400",400,1.49453385247815e-05,3.99999999976181,0,0,0
"401",401,1.45359031612219e-05,3.99999999975626,0,0,0
"402",402,1.41376844935341e-05,3.99999999975045,0,0,0
"403",403,1.37503752344696e-05,3.99999999974435,0,0,0
"404",404,1.33736765150749e-05,3.99999999973796,0,0,0
"405",405,1.30072976540676e-05,3.99999999973126,0,0,0
"406",406,1.26509559335311e-05,3.99999999972423,0,0,0
"407",407,1.2304376380754e-05,3.99999999971686,0,0,0
"408",408,1.1967291556046e-05,3.99999999970913,0,0,0
"409",409,1.1639441346367e-05,3.99999999970102,0,0,0
"410",410,1.13205727646097e-05,3.99999999969251,0,0,0
"411",411,1.10104397543808e-05,3.99999999968359,0,0,0
"412",412,1.07088030001306e-05,3.99999999967422,0,0,0
"413",413,1.0415429742484e-05,3.99999999966439,0,0,0
"414",414,1.01300935986307e-05,3.99999999965408,0,0,0
"415",415,9.85257438763588e-06,3.99999999964324,0,0,0
"416",416,9.58265796053653e-06,3.99999999963187,0,0,0
"417",417,9.32013603509244e-06,3.99999999961992,0,0,0
"418",418,9.06480603506433e-06,3.99999999960736,0,0,0
"419",419,8.81647093389485e-06,3.99999999959417,0,0,0
"420",420,8.57493910267228e-06,3.9999999995803,0,0,0
"421",421,8.34002416225911e-06,3.99999999956572,0,0,0
"422",422,8.11154483947173e-06,3.99999999955038,0,0,0
"423",423,7.88932482720022e-06,3.99999999953425,0,0,0
"424",424,7.67319264836009e-06,3.99999999951727,0,0,0
"425",425,7.46298152357128e-06,3.99999999949939,0,0,0
"426",426,7.25852924246201e-06,3.99999999948057,0,0,0
"427",427,7.0596780384985e-06,3.99999999946075,0,0,0
"428",428,6.86627446724359e-06,3.99999999943987,0,0,0
"429",429,6.67816928795078e-06,3.99999999941786,0,0,0
"430",430,6.49521734840183e-06,3.99999999939465,0,0,0
"431",431,6.3172774728994e-06,3.99999999937018,0,0,0
"432",432,6.14421235332821e-06,3.99999999934435,0,0,0
"433",433,5.97588844320059e-06,3.9999999993171,0,0,0
