"","t","w","A","a","n","x"
"1",1,0.993079612490316,0,10,0,0
"2",2,0.986207116743916,0,5.3788284273999,0,0
"3",3,0.97938218133124,0,2.89317952514053,0,0
"4",4,0.972604477116348,0,1.55619162753972,0,0
"5",5,0.96587367724105,0,0.837048776469239,0,0
"6",6,0.959189457109138,0,0.450234175399305,0,0
"7",7,0.952551494370739,0,0.242173238162473,0,0
"8",8,0.945959468906765,0,0.13026082977838,0,0
"9",9,0.939413062813476,0,0.0700650654188649,0,0
"10",10,0.932911960387147,0,0.0376867965642625,0,0
"11",11,0.926455848108849,0,0.0202710812697492,0,0
"12",12,0.920044414629323,0,0.0109034668187861,0,0
"13",13,0.913677350753968,0,0.0058647877282098,0,0
"14",14,0.907354349427929,0,0.0031545686953161,0,0
"15",15,0.901075105721291,0,0.00169678837745521,0,0
"16",16,0.89483931681437,0,0.000912673355993781,0,0
"17",17,0.888646681983113,0,0.000490911339214982,0,0
"18",18,0.882496902584595,0,0.00026405278667025,0,0
"19",19,0.876389682042614,0,0.00014202946352761,0,0
"20",20,0.87032472583339,0,7.63952115950668e-05,0,0
"21",21,0.864301741471364,0,4.10916735844776e-05,0,0
"22",22,0.858320438495087,0,2.21025062005626e-05,0,0
"23",23,0.85238052845322,0,1.18885588668369e-05,0,0
"24",24,0.846481724890614,0,6.39465183937593e-06,0,0
"25",25,0.840623743334505,0,3.43957350969603e-06,0,0
"26",26,0.834806301280789,0,1.85008757720847e-06,0,0
"27",27,0.8290291181804,0,9.95130365346831e-07,0,0
"28",28,0.82329191542578,0,5.35263549809639e-07,0,0
"29",29,0.817594416337444,0,2.87909079786707e-07,0,0
"30",30,0.811936346150635,0,1.54861354286328e-07,0,0
"31",31,0.806317432002076,0,8.32972654740951e-08,0,0
"32",32,0.800737402916808,0,4.48041699456739e-08,0,0
"33",33,0.795195989795126,0,2.40993942969847e-08,0,0
"34",34,0.789692925399597,0,1.2962650712774e-08,0,0
"35",35,0.784227944342176,0,6.97238741483247e-09,0,0
"36",36,0.778800783071405,0,3.75032756337462e-09,0,0
"37",37,0.773411179859705,0,2.01723685099408e-09,0,0
"38",38,0.768058874790754,0,1.08503709189256e-09,0,0
"39",39,0.76274360974695,0,5.83622835465503e-10,0,0
"40",40,0.757465128396966,0,3.13920709828158e-10,0,0
"41",41,0.752223176183387,0,1.68852563797325e-10,0,0
"42",42,0.747017500310433,0,9.0822897019241e-11,0,0
"43",43,0.741847849731769,0,4.88520780345907e-11,0,0
"44",44,0.736713975138399,0,2.62766946070015e-11,0,0
"45",45,0.731615628946642,0,1.41337831930245e-11,0,0
"46",46,0.72655256528619,0,7.60231948253473e-12,0,0
"47",47,0.721524539988254,0.413984036054858,4.08915721468339e-12,0,0
"48",48,0.716531310573789,0.845141528251677,2.19948750704464e-12,0,0
"49",49,0.711572636241797,1.22413004205531,1.18306659286027e-12,0,0
"50",50,0.706648277857716,1.55729521699822,6.36351222118395e-13,0,0
"51",51,0.70175799794189,1.85020753306222,3.42282404334109e-13,0,0
"52",52,0.696901560658112,2.10775731618731,1.84107832663109e-13,0,0
"53",53,0.692078731802254,2.33423807154327,9.90284444035317e-14,0,0
"54",54,0.687289278790972,2.53341958079029,5.32657011878907e-14,0,0
"55",55,0.682532970650487,2.7086120227173,2.86507067754815e-14,0,0
"56",56,0.67780957800545,2.86272222157677,1.54107236069059e-14,0,0
"57",57,0.673118873067877,2.99830299145787,8.28916382236282e-15,0,0
"58",58,0.668460629626166,3.11759642580554,4.45859900071e-15,0,0
"59",59,0.663834623034185,3.22257187664356,2.39820390513957e-15,0,0
"60",60,0.659240630200444,3.31495927638606,1.28995273396662e-15,0,0
"61",61,0.654678429577328,3.39627837474037,6.93843443546188e-16,0,0
"62",62,0.650147801150422,3.46786439272418,3.73206483831127e-16,0,0
"63",63,0.645648526427892,3.5308905340222,2.00741364452083e-16,0,0
"64",64,0.641180388429955,3.58638773972254,1.07975335766991e-16,0,0
"65",65,0.63674317167841,3.6352620249639,5.8078080548154e-17,0,0
"66",66,0.63233666218625,3.67830969436727,3.12392030661232e-17,0,0
"67",67,0.627960647447341,3.71623069660167,1.68030313501382e-17,0,0
"68",68,0.623614916426173,3.74964034640701,9.03806226926148e-18,0,0
