"","t","w","A","a","n","x"
"147",147,0.389595825970498,3.99997415629885,1.48446361872621e-210,0,0
"148",148,0.382890384922989,3.9999767255958,5.33997486549917e-212,0,0
"149",149,0.376300353067889,3.99997903225556,1.9209181824632e-213,0,0
"150",150,0.369823744065808,3.99998110377723,6.91000754995647e-215,0,0
"151",151,0.363458605764788,3.99998296471948,2.4856969326631e-216,0,0
"152",152,0.357203019611895,3.99998463702092,8.94165338660109e-218,0,0
"153",153,0.35105510007494,3.99998614028488,3.21652910439308e-219,0,0
"154",154,0.345012994074148,3.99998749203277,1.15706335641585e-220,0,0
"155",155,0.339074880423607,3.9999887079295,4.16223689358756e-222,0,0
"156",156,0.333238969282341,3.99998980198404,1.49725733360059e-223,0,0
"157",157,0.327503501614819,3.99999078672792,5.38599695388432e-225,0,0
"158",158,0.321866748660752,3.99999167337418,1.93747344135498e-226,0,0
"159",159,0.316327011414025,3.99999247195892,6.96956082243735e-228,0,0
"160",160,0.310882620110582,3.99999319146734,2.50711968591851e-229,0,0
"161",161,0.305531933725136,3.99999383994609,9.01871621420469e-231,0,0
"162",162,0.30027333947654,3.99999442460331,3.2442504683441e-232,0,0
"163",163,0.295105252341666,3.99999495189793,1.16703540186502e-233,0,0
"164",164,0.290026114577655,3.99999542761912,4.19810875422762e-235,0,0
"165",165,0.285034395252392,3.99999585695731,1.51016130994465e-236,0,0
"166",166,0.280128589783054,3.99999624456745,5.43241567945835e-238,0,0
"167",167,0.275307219482607,3.99999659462543,1.95417138024192e-239,0,0
"168",168,0.270568831114108,3.99999691087856,7.0296273493883e-241,0,0
"169",169,0.265911996452674,3.99999719669046,2.52872706922718e-242,0,0
"170",170,0.261335311854996,3.99999745508134,9.0964432007889e-244,0,0
"171",171,0.256837397836254,3.99999768876375,3.27221074635259e-245,0,0
"172",172,0.252416898654321,3.99999790017477,1.1770933904822e-246,0,0
"173",173,0.248072481901125,3.99999809150455,4.23428977324061e-248,0,0
"174",174,0.243802838101031,3.99999826472197,1.52317649803685e-249,0,0
"175",175,0.239606680316153,3.99999842159752,5.47923446060284e-251,0,0
"176",176,0.235482743758447,3.99999856372378,1.9710132287986e-252,0,0
"177",177,0.231429785408483,3.99999869253372,7.09021155424634e-254,0,0
"178",178,0.227446583640783,3.99999880931712,2.55052067380644e-255,0,0
"179",179,0.223531937855599,3.9999989152352,9.17484007034759e-257,0,0
"180",180,0.219684668117037,3.9999990113338,3.30041199747765e-258,0,0
"181",181,0.215903614797405,3.99999909855509,1.18723806296078e-259,0,0
"182",182,0.212187638227682,3.99999917774816,4.27078261507989e-261,0,0
"183",183,0.208535618354005,3.99999924967841,1.53630385634555e-262,0,0
"184",184,0.204946454400065,3.99999931503606,5.5264567451604e-264,0,0
"185",185,0.201419064535319,3.9999993744437,1.98800022729744e-265,0,0
"186",186,0.197952385548906,3.99999942846309,7.1513178985715e-267,0,0
"187",187,0.194545372529181,3.99999947760129,2.57250210458741e-268,0,0
"188",188,0.19119699854876,3.99999952231613,9.25391259620631e-270,0,0
"189",189,0.18790625435499,3.9999995630211,3.32885629852421e-271,0,0
"190",190,0.184672148065742,3.99999960008977,1.19747016637775e-272,0,0
"191",191,0.181493704870446,3.99999963385978,4.30758996716218e-274,0,0
"192",192,0.178369966736262,3.99999966463636,1.54954435159956e-275,0,0
"193",193,0.175299992119319,3.99999969269555,5.57408601068854e-277,0,0
"194",194,0.172282855680917,3.99999971828707,2.00513362670003e-278,0,0
"195",195,0.169317648008614,3.9999997416369,7.21295088237537e-280,0,0
"196",196,0.166403475342116,3.9999997629496,2.59467298033314e-281,0,0
"197",197,0.163539459303886,3.99999978241041,9.33366660144754e-283,0,0
"198",198,0.16072473663438,3.99999980018714,3.35754574419594e-284,0,0
"199",199,0.157958458931857,3.99999981643183,1.2077904542487e-285,0,0
"200",200,0.155239792396648,3.9999998312823,4.34471454006542e-287,0,0
"201",201,0.152567917579842,3.99999984486352,1.56289895885937e-288,0,0
"202",202,0.149942029136288,3.99999985728884,5.6221257647158e-290,0,0
"203",203,0.147361335581851,3.99999986866112,2.02241468874926e-291,0,0
"204",204,0.144825059054851,3.99999987907369,7.27511504445244e-293,0,0
"205",205,0.142332435081595,3.99999988861132,2.61703493375785e-294,0,0
"206",206,0.139882712345961,3.99999989735099,9.41410795933942e-296,0,0
"207",207,0.137475152462933,3.99999990536265,3.38648244724952e-297,0,0
"208",208,0.135109029756045,3.99999991270985,1.21819968658335e-298,0,0
"209",209,0.132783631038647,3.99999991945041,4.38215906772846e-300,0,0
"210",210,0.130498255398942,3.99999992563689,1.57636866158895e-301,0,0
"211",211,0.128252213988717,3.99999993131711,5.67057954500002e-303,0,0
"212",212,0.126044829815718,3.9999999365346,2.03984468606224e-304,0,0
"213",213,0.123875437539588,3.99999994132899,7.33781496271444e-306,0,0
"214",214,0.121743383271329,3.99999994573636,2.63958961164718e-307,0,0
"215",215,0.119648024376206,3.99999994978961,9.49524259376837e-309,0,0
"216",216,0.117588729280046,3.99999995351869,3.41566853865025e-310,0,0
"217",217,0.115564877278873,3.99999995695093,1.22869862994167e-311,0,0
"218",218,0.11357585835182,3.99999996011124,4.41992630764693e-313,0,0
"219",219,0.111621072977256,3.99999996302236,1.58995445179847e-314,0,0
"220",220,0.109699931952081,3.99999996570502,5.71945090078791e-316,0,0
"221",221,0.107811856214133,3.99999996817819,2.05742472326991e-317,0,0
"222",222,0.105956276667649,3.99999997045914,7.40105396813729e-319,0,0
"223",223,0.104132634011728,3.99999997256368,2.66251976543848e-320,0,0
"224",224,0.102340378571752,3.99999997450626,9.58487352932018e-322,0,0
"225",225,0.100578970133704,3.99999997630008,3.45845952088873e-323,0,0
"226",226,0.0988478777813396,3.99999997795721,0,0,0
"227",227,0.0971465797361588,3.99999997948871,0,0,0
"228",228,0.0954745632001364,3.99999998090468,0,0,0
"229",229,0.0938313242011546,3.99999998221439,0,0,0
"230",230,0.0922163674410987,3.9999999834263,0,0,0
"231",231,0.0906292061465662,3.9999999845482,0,0,0
"232",232,0.0890693619221458,3.99999998558719,0,0,0
"233",233,0.0875363646062211,3.99999998654981,0,0,0
"234",234,0.0860297521292569,3.99999998744203,0,0,0
"235",235,0.084549070374524,3.99999998826936,0,0,0
"236",236,0.0830938730412214,3.99999998903683,0,0,0
"237",237,0.0816637215099538,3.99999998974908,0,0,0
"238",238,0.0802581847105254,3.99999999041034,0,0,0
"239",239,0.0788768389920081,3.99999999102453,0,0,0
"240",240,0.0775192679950466,3.99999999159524,0,0,0
"241",241,0.0761850625263611,3.99999999212577,0,0,0
"242",242,0.07487382043541,3.99999999261915,0,0,0
"243",243,0.0735851464931757,3.99999999307817,0,0,0
"244",244,0.0723186522730355,3.99999999350541,0,0,0
"245",245,0.0710739560336849,3.99999999390324,0,0,0
"246",246,0.0698506826040736,3.99999999427383,0,0,0
"247",247,0.0686484632703239,3.99999999461919,0,0,0
"248",248,0.0674669356645941,3.99999999494118,0,0,0
"249",249,0.0663057436558549,3.99999999524151,0,0,0
"250",250,0.0651645372425468,3.99999999552174,0,0,0
"251",251,0.064042972447083,3.99999999578333,0,0,0
"252",252,0.06294071121217,3.99999999602762,0,0,0
"253",253,0.0618574212989113,3.99999999625586,0,0,0
"254",254,0.0607927761866656,3.99999999646918,0,0,0
"255",255,0.0597464549746282,3.99999999666865,0,0,0
"256",256,0.0587181422851068,3.99999999685524,0,0,0
"257",257,0.057707528168461,3.99999999702985,0,0,0
"258",258,0.0567143080096793,3.99999999719332,0,0,0
"259",259,0.0557381824365629,3.99999999734643,0,0,0
"260",260,0.0547788572294904,3.99999999748989,0,0,0
"261",261,0.0538360432327355,3.99999999762436,0,0,0
"262",262,0.0529094562673104,3.99999999775047,0,0,0
"263",263,0.0519988170453104,3.99999999786877,0,0,0
"264",264,0.0511038510857316,3.9999999979798,0,0,0
"265",265,0.0502242886317385,3.99999999808405,0,0,0
"266",266,0.0493598645693546,3.99999999818196,0,0,0
"267",267,0.0485103183475531,3.99999999827397,0,0,0
"268",268,0.0476753938997227,3.99999999836046,0,0,0
"269",269,0.0468548395664851,3.9999999984418,0,0,0
"270",270,0.0460484080198407,3.99999999851832,0,0,0
"271",271,0.0452558561886204,3.99999999859034,0,0,0
"272",272,0.0444769451852198,3.99999999865816,0,0,0
"273",273,0.0437114402335949,3.99999999872203,0,0,0
"274",274,0.0429591105984968,3.99999999878222,0,0,0
"275",275,0.0422197295159247,3.99999999883895,0,0,0
"276",276,0.0414930741247751,3.99999999889245,0,0,0
"277",277,0.0407789253996686,3.99999999894293,0,0,0
"278",278,0.0400770680849319,3.99999999899056,0,0,0
"279",279,0.0393872906297164,3.99999999903553,0,0,0
"280",280,0.0387093851242331,3.99999999907801,0,0,0
"281",281,0.0380431472370861,3.99999999911814,0,0,0
"282",282,0.037388376153683,3.99999999915607,0,0,0
"283",283,0.036744874515707,3.99999999919193,0,0,0
"284",284,0.0361124483616294,3.99999999922586,0,0,0
"285",285,0.0354909070682469,3.99999999925795,0,0,0
"286",286,0.0348800632932245,3.99999999928834,0,0,0
"287",287,0.034279732918628,3.9999999993171,0,0,0
"288",288,0.0336897349954273,3.99999999934435,0,0,0
"289",289,0.0331098916889563,3.99999999937018,0,0,0
"290",290,0.0325400282253099,3.99999999939465,0,0,0
"291",291,0.031979972838665,3.99999999941786,0,0,0
"292",292,0.0314295567195076,3.99999999943987,0,0,0
"293",293,0.0308886139637503,3.99999999946075,0,0,0
"294",294,0.0303569815227269,3.99999999948057,0,0,0
"295",295,0.0298344991540468,3.99999999949939,0,0,0
"296",296,0.0293210093732949,3.99999999951727,0,0,0
"297",297,0.0288163574065641,3.99999999953425,0,0,0
"298",298,0.0283203911438036,3.99999999955038,0,0,0
"299",299,0.0278329610929704,3.99999999956572,0,0,0
"300",300,0.0273539203349704,3.9999999995803,0,0,0
"301",301,0.0268831244793744,3.99999999959417,0,0,0
"302",302,0.0264204316208966,3.99999999960736,0,0,0
"303",303,0.0259657022966223,3.99999999961992,0,0,0
"304",304,0.0255187994439711,3.99999999963187,0,0,0
"305",305,0.0250795883593849,3.99999999964324,0,0,0
"306",306,0.0246479366577253,3.99999999965408,0,0,0
"307",307,0.0242237142323709,3.99999999966439,0,0,0
"308",308,0.0238067932160016,3.99999999967422,0,0,0
"309",309,0.0233970479420564,3.99999999968359,0,0,0
"310",310,0.0229943549068567,3.99999999969251,0,0,0
"311",311,0.0225985927323792,3.99999999970102,0,0,0
"312",312,0.0222096421296715,3.99999999970913,0,0,0
"313",313,0.021827385862896,3.99999999971686,0,0,0
"314",314,0.0214517087139935,3.99999999972423,0,0,0
"315",315,0.0210824974479546,3.99999999973126,0,0,0
"316",316,0.0207196407786888,3.99999999973796,0,0,0
"317",317,0.020363029335481,3.99999999974435,0,0,0
"318",318,0.0200125556300257,3.99999999975045,0,0,0
"319",319,0.0196681140240284,3.99999999975626,0,0,0
"320",320,0.019329600697364,3.99999999976181,0,0,0
"321",321,0.0189969136167846,3.99999999976709,0,0,0
"322",322,0.0186699525051642,3.99999999977214,0,0,0
"323",323,0.0183486188112743,3.99999999977694,0,0,0
"324",324,0.0180328156800787,3.99999999978153,0,0,0
"325",325,0.0177224479235398,3.99999999978589,0,0,0
"326",326,0.0174174219919276,3.99999999979006,0,0,0
"327",327,0.0171176459456224,3.99999999979402,0,0,0
"328",328,0.0168230294274023,3.9999999997978,0,0,0
"329",329,0.0165334836352086,3.99999999980139,0,0,0
"330",330,0.0162489212953794,3.99999999980481,0,0,0
"331",331,0.0159692566363437,3.99999999980806,0,0,0
"332",332,0.0156944053627685,3.99999999981115,0,0,0
"333",333,0.0154242846301513,3.99999999981409,0,0,0
"334",334,0.0151588130198489,3.99999999981688,0,0,0
"335",335,0.0148979105145368,3.99999999981952,0,0,0
"336",336,0.0146414984740909,3.99999999982202,0,0,0
"337",337,0.0143894996118838,3.99999999982439,0,0,0
"338",338,0.0141418379714894,3.99999999982663,0,0,0
"339",339,0.0138984389037889,3.99999999982874,0,0,0
"340",340,0.0136592290444696,3.99999999983073,0,0,0
"341",341,0.0134241362919126,3.99999999983261,0,0,0
"342",342,0.0131930897854596,3.99999999983436,0,0,0
"343",343,0.0129660198840547,3.99999999983601,0,0,0
"344",344,0.0127428581452532,3.99999999983755,0,0,0
"345",345,0.0125235373045924,3.99999999983898,0,0,0
"346",346,0.0123079912553168,3.9999999998403,0,0,0
"347",347,0.0120961550284522,3.99999999984153,0,0,0
"348",348,0.0118879647732235,3.99999999984266,0,0,0
"349",349,0.0116833577378089,3.99999999984369,0,0,0
"350",350,0.0114822722504254,3.99999999984462,0,0,0
"351",351,0.0112846477007402,3.99999999984546,0,0,0
"352",352,0.0110904245216013,3.99999999984621,0,0,0
"353",353,0.0108995441710837,3.99999999984687,0,0,0
"354",354,0.0107119491148433,3.99999999984743,0,0,0
"355",355,0.0105275828087758,3.99999999984791,0,0,0
"356",356,0.0103463896819727,3.9999999998483,0,0,0
"357",357,0.010168315119972,3.99999999984861,0,0,0
"358",358,0.00999330544829587,3.99999999984882,0,0,0
"359",359,0.00982130791627308,3.99999999984895,0,0,0
"360",360,0.00965227068113855,3.99999999984899,0,0,0
"361",361,0.00948614279240731,3.99999999984895,0,0,0
"362",362,0.00932287417651726,3.99999999984882,0,0,0
"363",363,0.00916241562173612,3.99999999984861,0,0,0
"364",364,0.00900471876332835,3.9999999998483,0,0,0
"365",365,0.00884973606897712,3.99999999984791,0,0,0
"366",366,0.00869742082445743,3.99999999984743,0,0,0
"367",367,0.00854772711955568,3.99999999984687,0,0,0
"368",368,0.00840060983423158,3.99999999984621,0,0,0
"369",369,0.00825602462501829,3.99999999984546,0,0,0
"370",370,0.00811392791165658,3.99999999984462,0,0,0
"371",371,0.00797427686395907,3.99999999984369,0,0,0
"372",372,0.00783702938890053,3.99999999984266,0,0,0
"373",373,0.00770214411793037,3.99999999984153,0,0,0
"374",374,0.00756958039450353,3.9999999998403,0,0,0
"375",375,0.00743929826182593,3.99999999983898,0,0,0
"376",376,0.00731125845081088,3.99999999983755,0,0,0
"377",377,0.00718542236824276,3.99999999983601,0,0,0
"378",378,0.00706175208514441,3.99999999983436,0,0,0
"379",379,0.00694021032534473,3.99999999983261,0,0,0
"380",380,0.00682076045424308,3.99999999983073,0,0,0
"381",381,0.00670336646776701,3.99999999982874,0,0,0
"382",382,0.00658799298152009,3.99999999982663,0,0,0
"383",383,0.00647460522011647,3.99999999982439,0,0,0
"384",384,0.00636316900669904,3.99999999982202,0,0,0
"385",385,0.00625365075263799,3.99999999981952,0,0,0
"386",386,0.00614601744740668,3.99999999981688,0,0,0
"387",387,0.00604023664863172,3.99999999981409,0,0,0
"388",388,0.00593627647231434,3.99999999981115,0,0,0
"389",389,0.00583410558322007,3.99999999980806,0,0,0
"390",390,0.00573369318543378,3.99999999980481,0,0,0
"391",391,0.00563500901307731,3.99999999980139,0,0,0
"392",392,0.00553802332118687,3.9999999997978,0,0,0
"393",393,0.00544270687674744,3.99999999979402,0,0,0
"394",394,0.00534903094988146,3.99999999979006,0,0,0
"395",395,0.0052569673051892,3.99999999978589,0,0,0
"396",396,0.00516648819323819,3.99999999978153,0,0,0
"397",397,0.00507756634219906,3.99999999977694,0,0,0
"398",398,0.00499017494962543,3.99999999977214,0,0,0
"399",399,0.00490428767437519,3.99999999976709,0,0,0
"400",400,0.00481987862867089,3.99999999976181,0,0,0
"401",401,0.00473692237029672,3.99999999975626,0,0,0
"402",402,0.0046553938949299,3.99999999975045,0,0,0
"403",403,0.00457526862860389,3.99999999974435,0,0,0
"404",404,0.00449652242030147,3.99999999973796,0,0,0
"405",405,0.00441913153467525,3.99999999973126,0,0,0
"406",406,0.00434307264489341,3.99999999972423,0,0,0
"407",407,0.00426832282560867,3.99999999971686,0,0,0
"408",408,0.00419485954604821,3.99999999970913,0,0,0
"409",409,0.00412266066322255,3.99999999970102,0,0,0
"410",410,0.0040517044152513,3.99999999969251,0,0,0
"411",411,0.00398196941480379,3.99999999968359,0,0,0
"412",412,0.00391343464265257,3.99999999967422,0,0,0
"413",413,0.00384607944133793,3.99999999966439,0,0,0
"414",414,0.00377988350894135,3.99999999965408,0,0,0
"415",415,0.00371482689296626,3.99999999964324,0,0,0
"416",416,0.00365088998432399,3.99999999963187,0,0,0
"417",417,0.00358805351142327,3.99999999961992,0,0,0
"418",418,0.00352629853436153,3.99999999960736,0,0,0
"419",419,0.00346560643921605,3.99999999959417,0,0,0
"420",420,0.00340595893243349,3.9999999995803,0,0,0
"421",421,0.00334733803531587,3.99999999956572,0,0,0
"422",422,0.00328972607860154,3.99999999955038,0,0,0
"423",423,0.00323310569713937,3.99999999953425,0,0,0
"424",424,0.00317745982465464,3.99999999951727,0,0,0
"425",425,0.00312277168860499,3.99999999949939,0,0,0
"426",426,0.00306902480512488,3.99999999948057,0,0,0
"427",427,0.00301620297405715,3.99999999946075,0,0,0
"428",428,0.00296429027406997,3.99999999943987,0,0,0
"429",429,0.00291327105785796,3.99999999941786,0,0,0
"430",430,0.00286312994742584,3.99999999939465,0,0,0
"431",431,0.0028138518294532,3.99999999937018,0,0,0
"432",432,0.00276542185073917,3.99999999934435,0,0,0
"433",433,0.00271782541372541,3.9999999993171,0,0,0
"434",434,0.00267104817209619,3.99999999928834,0,0,0
"435",435,0.00262507602645414,3.99999999925795,0,0,0
"436",436,0.00257989512007053,3.99999999922586,0,0,0
"437",437,0.00253549183470858,3.99999999919193,0,0,0
"438",438,0.00249185278651876,3.99999999915607,0,0,0
"439",439,0.00244896482200464,3.99999999911814,0,0,0
"440",440,0.00240681501405823,3.99999999907801,0,0,0
"441",441,0.00236539065806359,3.99999999903553,0,0,0
"442",442,0.00232467926806739,3.99999999899056,0,0,0
"443",443,0.00228466857301551,3.99999999894293,0,0,0
"444",444,0.00224534651305429,3.99999999889245,0,0,0
"445",445,0.00220670123589555,3.99999999883895,0,0,0
